U850,V850,U200,V200
-0.84998703,4.1250076,27.600006,10.10001
-4.7499924,4.600006,30.200008,12.525009
-6.4999886,3.7750053,36.425007,11.050011
-6.0999947,1.5500069,38.200005,3.4250107
-5.4999886,-0.4249916,35.57501,1.0500107
-7.324993,-1.0749931,39.375004,11.125008
-6.02499,0.6250076,44.125008,13.700008
-1.2749901,3.100006,41.925007,-4.1249886
1.0750084,1.7750053,28.650005,-3.0749931
2.775013,2.5500069,21.725006,2.3750076
2.3250084,1.6500092,16.225006,7.6500053
3.8750076,1.4000092,17.52501,11.875008
2.35001,3.4500122,16.27501,13.075008
4.0000076,2.97501,13.800011,16.250011
3.60001,3.5000038,14.150009,17.40001
2.4250107,3.1250114,25.925007,19.375004
-0.47499084,3.1750069,29.975006,20.325008
-0.72499084,4.600006,26.10001,25.400013
3.1750069,1.6250114,23.475006,18.97501
0.90000916,1.4750099,25.975006,22.400013
-0.7999878,4.5500107,30.575008,19.450008
1.5000076,3.5500069,30.775005,17.15001
4.725006,2.0750084,35.575005,13.250008
5.050007,1.3250122,31.250008,9.525009
5.8000107,0.42501068,30.850002,6.4500084
1.5250053,-1.5749931,38.225002,7.2000084
-3.5499916,-1.0999908,41.00001,-5.6999893
-2.3499908,4.900009,25.550007,-7.849991
0.4750061,5.3000107,17.40001,-8.299992
3.8750114,2.2750053,15.200008,3.3250122
-3.1249924,-0.72499084,18.850006,1.6000099
-6.02499,1.150013,25.35001,-0.34999084
-2.5499916,3.1500092,34.025005,0.07501221
2.6500092,2.3000107,36.875008,1.7500114
3.5750084,-0.37499237,40.025005,1.9750099
0.8250084,-1.2999916,38.275005,6.0500107
-0.24999237,1.7750092,38.225006,6.025009
4.800007,3.4250107,34.725006,-1.3249893
7.400009,1.8500099,33.125008,-0.34999084
8.22501,1.0500069,24.100006,-7.0749893
6.0750084,1.3750114,21.22501,-2.274994
3.8000069,0.65000916,21.375011,4.650009
2.6500092,2.5000114,26.375008,3.47501
5.8250084,2.3750114,28.725006,4.1750107
7.2000084,1.2750092,23.925007,-0.6999893
7.8250084,2.35001,14.150013,-2.4999924
5.72501,4.2750053,4.1750145,-0.84999084
5.3750114,3.8750114,5.950012,1.7500114
4.9250107,2.975006,7.1750107,-4.4749947
4.325012,-0.27499008,-0.72499084,2.5000114
-0.7749901,-0.69999313,-0.049987793,5.3500137
-1.5499916,1.9750099,2.5000076,4.825012
-1.5249901,4.2000084,5.72501,2.10001
-0.9999924,3.3000107,8.025009,1.6000061
-3.224987,-0.37498856,9.500008,-3.0749893
-2.4499893,-0.024990082,23.10001,-8.849991
0.7250061,1.7500114,29.875008,-9.124992
0.2250061,3.1500092,19.575008,-8.224987
1.9000092,2.3250122,17.10001,-10.749989
6.3750076,-0.14999008,15.700008,-7.0749893
1.5000114,-2.0499916,11.150005,-11.674992
-0.07499313,-0.5249901,2.3250122,-3.39999
0.050006866,2.1500053,1.1750069,3.3750114
-1.474987,2.22501,3.4500084,2.725006
-1.4749908,1.9500084,11.050011,-5.349991
0.30001068,1.6750107,15.950012,-7.049988
7.6293945E-6,1.8500099,11.72501,-10.049992
-1.0749931,2.0750084,1.5500069,-10.199993
-0.6499901,3.0750084,0.20000839,-12.099991
-0.17499161,1.3500099,0.20000839,-5.2249947
1.1000099,2.9000092,2.3250122,-7.599987
3.0500069,4.7500114,5.0250053,-4.8249893
5.850006,3.9000092,5.7500076,-5.924988
6.0250053,3.3750114,2.1750107,-6.2499886
7.3250046,2.47501,-2.149994,-1.6499901
3.9250107,2.5750084,2.6250114,-1.5249901
5.6250114,0.6000061,3.85001,-3.8499947
5.1250114,-0.049991608,4.10001,-5.924988
5.4000053,2.1250076,2.225006,-7.3249893
2.5250092,2.0500069,-5.8749924,-1.3249931
1.0000076,2.5500069,-8.124989,5.85001
1.175003,3.9000092,-4.349991,2.350006
4.2750053,3.6750069,-2.524994,0.25000763
5.10001,1.3000107,-0.44998932,-5.02499
4.8250084,1.7750092,0.05001068,-3.7499962
4.775013,1.2750092,-3.52499,-3.0499878
3.22501,1.5250092,-5.099991,-0.97499084
2.3750114,1.3750076,-9.174992,0.62501144
1.9750099,2.2500076,-9.574989,-2.2249908
-0.099990845,0.2000122,-13.849991,-1.6249886
2.4500122,0.5750084,-17.449993,-3.6999931
2.7500114,0.17500687,-16.84999,-2.4249878
2.72501,-4.924988,-14.799992,-4.824993
-1.3999901,-5.5749893,-9.824993,-7.974987
-2.6999931,-2.974987,-2.9999924,-4.799988
2.60001,0.12500763,-1.6499939,-4.64999
4.900009,0.35000992,-0.099990845,-5.1999893
5.3000107,-1.1499901,1.9000092,0.42501068
6.050007,-1.0249863,-1.8499908,-1.9249916
4.97501,0.6000099,-7.299988,-3.39999
4.800007,2.6750107,-9.624992,-3.1999893
5.7500153,5.0000076,-12.77499,-6.1249886
4.175007,3.6250076,-19.999989,-3.9499931
2.5500069,2.60001,-31.049988,0.6250076
3.400013,2.150013,-23.674995,2.10001
6.4500084,0.9750099,-19.02499,4.275013
4.4000053,-3.3749924,-22.624992,2.0750122
1.7000084,-1.9249878,-19.174988,-0.24999237
1.0750084,0.50001144,-20.249992,0.65000534
0.27500916,2.0000114,-17.549995,0.15001297
0.65000916,2.0750084,-14.349991,-3.524994
1.0000076,1.2250099,-11.574993,-1.0499916
1.4750099,-1.2499886,-9.949993,-2.7999916
-2.0749893,-2.9749947,-7.8749924,-2.899994
-2.8749924,-2.4499893,-5.9999924,-4.2499924
2.2750092,-1.4749947,3.0500069,0.8250084
6.1250076,0.27500534,6.900009,-7.974991
6.0750084,-1.7499886,3.85001,-15.749992
3.9250107,-0.7499924,8.950012,-11.499989
4.900009,0.90001297,5.7000084,-5.0249863
4.775009,1.7500076,-2.0999908,-1.9249916
3.7750092,-0.47499084,-1.8749924,-4.64999
0.15000916,1.7250099,-3.899994,-4.6499863
-1.1249924,3.2250137,-10.474991,-0.19998932
1.3250122,2.400013,-12.624992,-4.39999
2.4250107,2.0000114,-16.449993,-7.2999916
0.5750046,2.350006,-22.074993,-9.249992
1.9750061,7.6293945E-6,-19.474995,-1.2749863
1.8750076,-3.3749886,-14.149994,-0.049991608
-4.2249947,-5.224987,-26.14999,-3.39999
-5.6749916,1.5750046,-22.14999,-9.324993
-4.39999,4.5250053,-16.874992,-12.999989
-1.0749893,2.0500107,-19.349995,-13.449993
5.1000137,-0.3999939,-18.77499,-7.424988
6.4250145,-0.5499916,-16.699993,-6.949993
3.7000084,-2.5749931,-17.674988,-3.224987
1.6750107,-2.5749855,-7.874996,-4.9999924
-0.72499084,-1.5249901,-4.77499,-4.1249886
1.1250076,-0.9499893,-0.59998703,-6.8749886
1.6750069,-0.84998703,1.8000069,-8.324989
0.22500992,-1.0999908,0.37500763,-4.274994
-1.9499931,1.0750084,-3.1999893,-2.4749908
-0.5749893,4.1250076,-4.1749916,-3.7499924
0.6000099,3.2000122,-1.3749924,-5.474991
0.8500099,4.2750053,-2.0749931,-5.524994
-0.27499008,4.1250114,-0.4249916,-6.64999
-0.84999084,1.3250084,0.87501144,-5.3249893
-2.3749886,0.4500084,-0.4249878,-3.1999893
-1.5499878,-0.32498932,-5.2499886,1.4250069
-1.7749939,2.47501,-16.199993,-4.4249916
-1.9999886,2.97501,-22.14999,-10.499992
-1.7249908,3.6750107,-16.64999,-0.8749924
3.4500122,2.0000076,-16.424992,-5.2249947
0.20000839,-1.2999916,-11.099991,-4.2499924
-1.0499954,-1.6749916,-1.2249908,-2.5999908
-1.1499939,-0.5249901,8.050007,-4.0249863
-1.8999901,0.3250084,10.200008,-6.4999886
-0.49999237,1.0250092,9.400005,-7.0499916
-0.7999916,0.47500992,9.200008,-2.4249916
0.65000916,-1.0999908,7.650009,2.5750122
0.87501144,-1.5749931,3.0500069,3.5500069
2.5250092,-0.8249893,0.90000534,3.650013
3.8750038,-0.5249939,-8.14999,1.1444092E-5
1.8750114,-0.34998703,-14.64999,1.0250053
0.27500916,-0.099990845,-14.374989,2.97501
-0.9249916,1.9500046,-13.02499,-2.024994
-0.024990082,3.3250084,-13.424992,2.9000053
2.3000069,2.0750046,-11.174992,4.950012
3.1750107,0.47500992,-8.449989,2.2750092
-0.37498856,-0.8749962,-9.27499,-3.4749908
-5.5749893,0.10000992,-8.699993,-3.7999916
-6.02499,-0.32498932,-3.9499893,-3.7999916
-7.599987,0.20000839,-3.4999924,-1.9749908
-7.099991,0.65001297,2.47501,0.52500916
-1.8499908,2.2750092,3.0500107,-2.2249947
3.1000137,1.4500084,0.37500763,-6.574993
2.5500107,0.6250076,-2.2249908,-7.1249924
2.60001,-0.07499313,1.3250084,-7.14999
2.9250069,0.17500687,-7.4499893,-3.6749916
-0.7999878,1.7750092,-9.799992,-1.4999886
-2.2499924,1.8250084,-11.049992,1.8000069
-2.4999886,4.650009,-6.5749855,-2.974987
-2.8249893,3.1250076,-5.974991,-3.2999878
-1.1499939,1.7500076,-3.4499931,0.25001526
-1.8999939,1.2750092,-2.7249947,-1.599987
-0.7499924,1.2750092,-6.524994,-1.4999924
-0.97499084,0.52500916,-8.449989,1.4500122
-2.0249863,1.0250053,-2.02499,2.85001
-4.074993,1.2000084,0.05001068,1.9000092
-1.8249893,1.7250061,0.72501373,-3.7249908
-2.5499954,-6.474991,-1.4249878,-4.824993
-2.6499863,-9.324989,-0.82499313,-4.1749916
-1.5499916,-2.8249893,1.7750092,-2.6249924
-5.974991,-3.8499908,4.850006,-2.2999916
-6.149994,-3.9749908,5.1250114,6.7500076
-6.0499916,-4.1249886,3.1750107,4.9500084
-5.9999924,-4.174988,2.10001,1.7000084
-4.7749863,-0.94999313,4.1750107,0.10000992
-4.949993,-0.9499893,7.025009,-2.3749924
-3.1999855,1.5000038,4.47501,-1.0249939
-2.3249893,2.7500114,4.2500076,0.8750076
-1.8749924,2.7000122,4.675003,2.7750092
-2.2999878,0.9750099,6.3250084,1.5500107
-1.4749908,-0.24999237,6.9250107,-2.3249931
-0.84999084,-0.9499893,7.4250145,-5.349987
-1.9499931,1.0000114,7.825012,-2.0499878
-5.64999,-0.07499313,11.925011,1.2000084
-6.0249863,-0.099990845,13.900005,-2.52499
-6.099987,0.37500763,8.375008,-3.3749924
-5.5499916,2.6750069,12.22501,-6.6499863
-3.6749916,3.8250122,13.400009,-9.39999
-1.0749931,3.5250092,11.700005,-6.149994
-0.72499084,2.60001,4.550007,0.6250076
1.3750076,2.4000092,5.35001,3.0500107
2.600006,1.2750092,10.10001,1.3250084
-1.6499901,1.2000084,11.775009,-0.5499916
-3.6499863,2.8000069,15.000008,-0.5749893
-0.9249954,4.7500076,18.800007,-3.274994
-2.024994,3.85001,24.800007,2.7500076
-4.174988,3.0750122,27.925007,3.2500114
-3.6249924,2.72501,38.700005,7.825012
-2.3249931,3.4250069,34.475002,10.025005
-2.899994,3.60001,33.825005,4.650009
-0.97499084,3.4000092,33.975006,2.9250107
-2.7999916,2.6750107,33.600006,2.2750092
-1.7499886,3.1250114,37.07501,-1.4749908
-1.8999901,2.5000114,30.250004,3.7000084
-2.8249931,1.8500099,25.450008,9.125011
-2.7249908,1.4000092,21.175007,12.60001
-3.5999908,0.7000122,20.200008,15.400009
-7.224991,-3.7999916,21.35001,18.275013
-6.199993,-2.974987,23.42501,13.575008
-1.9999886,-0.2999916,15.000008,-16.949993
1.2750053,1.5000076,8.700012,-12.499992
1.8000069,2.5500107,13.300007,-3.14999
-0.099990845,1.2750092,16.325008,1.5000153
-0.44998932,2.3250084,17.050007,9.050011
-0.6499901,2.5000076,29.625008,22.275005
0.7000084,2.22501,31.275002,20.55001
3.1750107,0.90000534,27.050007,19.05001
4.1500053,-1.5499916,25.950005,16.500008
-2.3249855,0.37501144,31.200005,13.175011
-5.0749893,0.37500763,28.200008,13.450008
-2.1249924,1.2250061,28.350006,9.825008
-5.4999886,-0.024990082,31.575008,4.9250145
-6.7999916,0.40000916,44.525005,12.900009
-2.7499924,1.7750092,40.450005,13.100014
-2.4249878,3.22501,20.17501,-13.049992
-1.4999924,3.35001,22.80001,-30.97499
-1.1249924,2.9500084,23.97501,-40.69999
0.12501144,3.7750092,19.825012,-23.924992
0.67500687,3.9250107,22.400013,-24.549988
-1.9499893,2.400013,21.700008,-13.974991
-5.949993,-0.8999901,28.225006,-19.574986
-2.27499,1.4750099,23.250008,-11.824993
0.30001068,4.650009,22.575008,0.7500076
1.0000076,3.2000084,25.800007,2.2000122
0.9500122,3.6250114,17.875008,1.3000107
-2.39999,1.8250122,14.525009,7.3750114
-3.8749886,0.9500122,14.10001,8.47501
-5.8749924,-0.32499313,15.700012,3.1750069
-6.14999,1.3500099,22.35001,4.5000076
-7.8749886,-0.39999008,27.950005,13.800007
-4.1249924,1.4000092,36.050007,22.02501
-2.7999916,2.5500069,34.675007,9.60001
-0.7749901,3.1250114,27.90001,7.0000076
-1.0249901,3.2500076,29.175003,2.4250107
-3.64999,1.8250084,30.075005,7.2000084
-4.849991,1.7000084,33.300003,15.400009
-2.0999908,3.7500076,41.725006,18.35001
-3.4249916,4.100006,35.050007,7.025013
0.07500839,2.5000076,24.575008,8.000008
1.5250092,2.1750107,24.375011,5.925007
0.7000084,1.7500114,21.625008,4.5000076
-1.9249954,3.1250076,20.67501,6.900009
-3.7249947,2.0500107,25.775005,2.9500122
-4.424988,1.0750122,25.350006,9.10001
-5.599987,3.5000114,26.675003,18.85001
-4.049988,3.3250084,33.125008,9.250008
-2.1749916,4.1250114,24.600006,11.325008
-0.17499161,3.3000069,22.800007,6.3750076
-0.024993896,0.20000458,18.725006,2.9250069
-2.4499931,4.350006,19.500008,1.1750107
-2.3249893,3.1750107,19.17501,-0.5499916
-0.049987793,3.5750084,21.300014,1.6000099
2.10001,3.8750114,27.42501,11.950008
0.35000992,3.7000122,41.775005,23.40001
-0.97499084,3.1500092,52.250008,16.55001
2.97501,4.275009,48.725006,11.750011
2.2750092,2.6750107,44.925007,21.800007
2.100006,2.8750076,35.525005,33.825005
1.5250092,3.10001,38.025005,42.400005
-2.2249947,2.0000076,43.350006,35.900005
-1.9499931,2.850006,49.32501,25.950008
-4.224991,2.5250053,44.975006,19.225006
-0.14999008,3.9500084,42.475006,15.450008
1.5500069,5.3250084,37.575005,20.500008
4.3000107,5.475006,46.600006,21.750008
5.35001,-0.6499901,54.450005,9.400009
3.9250107,2.6750107,46.925007,4.10001
6.72501,2.8750076,39.32501,6.3750076
5.025009,1.2000084,34.77501,7.7000084
3.9500122,0.77500916,33.27501,6.400009
5.575012,2.1250114,26.475006,7.5750084
5.150009,2.6750107,26.325008,8.47501
2.550003,1.9250107,25.675007,0.07500839
5.450012,2.8000107,25.825008,5.60001
2.97501,3.1250076,24.300007,1.8250122
3.6250076,3.9500084,18.625008,8.375011
5.1250114,4.9250107,19.90001,9.325012
6.47501,1.8000107,21.250011,12.025005
2.9000092,2.0000114,20.075008,15.275013
1.4750137,3.600006,22.400005,11.175007
0.05001068,4.0000114,24.575012,7.72501
1.0500107,4.7500114,24.40001,11.525009
3.9500122,3.7500114,22.625008,14.200008
1.4000092,4.1750107,24.700012,18.92501
1.9000092,4.97501,36.800003,22.77501
5.950012,3.150013,46.375008,6.950012
9.750008,1.0500107,39.125008,-0.5499916
8.400009,-0.34999084,32.050007,1.0250092
2.5750084,0.3250084,28.425007,5.400013
2.5250053,3.8000107,23.77501,3.4500084
6.700012,3.225006,29.200005,12.800011
4.4500046,3.7750092,39.800007,19.85001
3.7000084,5.650009,45.20001,25.925007
4.72501,4.8750076,45.250004,26.500004
5.800007,2.9250107,36.27501,19.275005
7.1750107,1.0500069,32.425007,17.10001
5.900013,-0.2749939,33.100002,2.4500084
2.9250107,1.9500084,22.825012,19.60001
7.6293945E-6,3.6250114,24.700008,19.42501
-0.97499084,5.3750114,28.700005,23.875008
1.1000061,5.3250084,36.900005,24.60001
3.2000084,4.8250084,38.950005,23.05001
4.525009,5.3750114,47.15,7.3250046
9.275009,2.025013,27.72501,1.4750061
9.025009,1.4750061,22.55001,-1.5999947
7.6750107,0.4500122,18.325008,-1.4499931
3.97501,2.9500084,17.35001,3.72501
0.9500084,4.3000107,27.400005,1.7250061
2.9250107,3.8750076,46.675007,-5.424988
5.725006,3.3000107,45.675007,0.52500916
2.6500092,2.6500092,46.90001,17.500008
5.8750076,2.025013,48.225006,12.475006
5.150009,2.7000084,40.65001,11.275005
3.1500092,3.3250084,43.900005,20.325005
5.650009,0.52500916,47.07501,1.2250099
5.450012,-1.5749893,34.000004,2.9500084
8.300011,-0.94999313,23.700008,3.6500092
6.425007,0.90001297,20.100006,3.35001
5.1250076,1.300003,18.375011,4.9500084
1.6250076,2.7000122,19.350014,6.7500076
0.025009155,3.3750114,16.725014,10.35001
-0.6499939,3.9000092,20.90001,4.625004
2.7000122,3.8250046,21.925007,6.650009
3.4250107,3.3000107,20.825008,10.075012
5.4750137,2.6250076,20.950012,14.5500145
5.900013,1.2750092,25.775005,16.15001
5.8250084,3.6500092,29.400002,22.825008
5.22501,1.3750076,28.27501,31.100002
3.72501,0.3500061,29.375004,21.67501
5.475006,2.0750084,33.500008,12.275009
5.6250114,1.8000107,27.825005,2.6750069
6.650009,3.5000076,24.17501,5.6000137
5.1750107,3.6250076,22.35001,8.125008
-3.4749908,-1.3499947,25.675007,11.325008
-1.1499863,2.4250107,28.600006,11.925011
-1.3249893,2.85001,29.650002,12.300007
0.27500916,3.5500107,33.32501,13.600006
1.0750084,5.0750084,36.175003,8.200012
3.4500084,3.975006,36.875008,3.9500122
4.675007,3.1500053,33.30001,13.500008
2.0500107,0.07500839,31.550007,23.400005
-6.349991,1.1444092E-5,34.175007,24.325008
2.1750107,4.0500107,33.825005,26.475006
8.200008,1.9000092,37.375008,20.450012
2.7500114,0.9750099,33.85001,15.625011
5.47501,2.22501,34.625004,19.750011
4.9500084,-0.12499237,34.475006,22.025013
1.2750053,0.9250107,32.850002,19.900005
0.7500076,0.8500099,28.35001,20.97501
1.5000076,1.9000053,32.550003,12.525009
4.1250076,2.400013,34.425003,9.525009
4.85001,2.350006,34.925003,14.125011
4.97501,0.15001297,34.22501,10.750008
5.5500107,0.7500038,37.32501,12.000008
4.5000114,0.90000916,33.500004,13.150009
5.4500084,2.2000122,33.225006,13.22501
6.7000084,-0.22499084,33.20001,9.775009
5.10001,0.3500061,30.550007,11.750008
6.8250084,-0.124988556,38.500004,8.800011
6.3000107,0.07501221,36.800007,11.150009
5.1750107,1.3500099,40.95001,1.2750092
2.4500084,-0.9999924,42.225002,-7.39999
-2.02499,1.4000092,38.025005,-15.624989
2.97501,4.35001,26.175007,-14.924992
8.925007,1.9000092,17.15001,-0.94999313
8.250011,-0.8749924,20.700012,0.10000992
2.025013,-2.6749878,25.400005,1.6500092
2.0750122,1.3750114,26.27501,-1.8749962
6.6250114,0.62501144,28.125008,0.6250076
7.725006,-0.6749916,26.125011,0.50001144
7.550007,0.4500084,18.65001,-1.7749901
8.525013,-1.2749901,15.125008,-2.1749954
7.6250114,-1.3749886,8.800011,2.5250092
6.400009,0.42501068,7.9000053,4.22501
6.600006,0.30000687,7.5750084,4.1500053
4.225006,1.0500107,9.125008,5.7500114
2.3750114,3.9250107,6.275013,6.85001
-1.3749886,5.150009,3.72501,8.925007
-0.49998856,4.5000114,0.15000534,8.075012
1.6250076,3.5000076,0.7250061,4.8750114
3.1250076,2.85001,-0.34999084,5.60001
2.5750122,1.3000069,0.8250084,3.2750092
3.8250084,1.2750092,3.7500076,5.9000053
4.85001,2.275013,8.325008,2.4500084
4.600006,1.2750092,8.025005,2.3250046
0.7500076,-1.099987,5.775013,1.1000099
-2.1749878,0.17500687,6.6250114,4.72501
1.9250069,2.0500107,5.97501,2.900013
0.9250107,3.0250092,4.72501,1.6250114
2.7500076,4.1750107,4.4000053,0.77500916
2.5500107,3.10001,-0.22499084,-3.149994
2.8250084,2.0500107,-0.5249901,-4.199993
5.9500084,1.8500099,-4.899994,-1.5999908
4.925007,2.0000114,-2.2499886,0.4500084
4.175007,-0.2999916,-0.39999008,0.5500107
2.97501,1.5500107,-3.14999,0.9500046
-0.8999939,0.15000534,-1.5749931,4.400009
-1.4999886,1.8000069,3.850006,0.12500763
-0.9499893,4.2000084,1.6250076,-3.7999878
-1.1999893,4.1250114,-1.2499924,-3.7249908
-1.5749893,2.0750122,-0.6749916,-5.524994
-3.6749916,-0.099990845,0.30000687,-4.77499
-1.5749893,1.5750084,-0.09999466,-4.1249924
-0.8999901,2.5500145,-0.17499161,-6.6999893
-1.0499916,1.9250107,1.2500114,-4.1249886
2.8750114,1.6000061,-0.84999084,-2.1999931
3.5750084,0.15000916,-3.4749908,3.0500107
4.7500076,1.7500114,-1.9249878,1.4500084
3.7000122,1.7000084,-4.599991,4.7000084
1.8750114,2.900013,-4.949993,4.5000076
1.0000114,3.475006,-2.5499916,3.7000084
5.2500114,3.7000084,-2.3749886,1.5750084
7.10001,1.8750076,-3.3249931,-2.2499962
7.5000076,-0.39999008,-4.77499,-0.9499893
6.800007,0.90000916,1.4750099,-4.1749916
8.950008,-0.44999313,-1.4249916,-11.174992
3.8250122,-3.0749893,-3.52499,-5.02499
-0.72499084,-5.049988,0.05001068,-9.27499
-2.3749924,-1.3749924,-3.0499916,-17.32499
0.12501144,1.5750084,-12.674988,-13.499989
5.35001,0.3250084,-8.799988,-7.549988
5.200012,-1.3999863,-0.5499878,-6.1749916
5.400009,-0.3999939,-5.724987,-6.149994
5.4250107,-1.0249863,-5.8749924,-5.7499924
6.7750053,-1.2999916,-3.4999924,-9.599991
7.3000107,-1.9249916,-6.9999886,-12.474995
7.900009,0.12501144,-7.949993,-9.324993
10.97501,2.2000084,-9.424992,-9.499989
8.325012,0.35000992,-10.674988,-6.674988
6.100006,-1.099987,-12.724995,-3.5749893
3.225006,1.6000099,-13.499992,-2.9749908
3.0750084,2.2750092,-14.424995,-1.0749931
1.1750069,0.1000061,-20.099995,-3.9249916
0.4750061,0.37501144,-18.549995,-7.499996
0.4500084,0.47500992,-24.02499,-8.224991
1.0000076,1.1250114,-18.874992,-7.5999947
-0.7999916,2.72501,-18.549995,-5.8249893
-1.6499901,3.0250092,-14.149994,-3.3749924
0.3250084,2.7500076,-11.874989,-2.9749908
2.3750114,3.5750122,-14.299988,-1.4249916
2.4000092,4.60001,-17.174988,-1.9749908
1.9000092,3.8250084,-21.624992,-0.5749893
3.8750076,3.0500107,-21.44999,-0.8249855
3.0500107,2.5000153,-18.724995,0.4500084
2.8750114,3.9500046,-16.27499,-2.524994
3.9000092,3.97501,-13.599987,-4.849991
4.47501,2.0750084,-14.77499,-6.8249855
7.550007,1.3250122,-16.049992,-6.52499
8.175011,1.4000053,-13.674988,-5.949993
7.650009,0.17501068,-11.749992,-5.3749886
2.8250084,1.3250084,-13.424992,-7.6249886
0.07500839,4.7000084,-15.52499,-6.4249916
2.5500107,3.1500092,-16.82499,-5.77499
6.150009,-0.2749939,-16.14999,-8.39999
4.72501,-2.0499878,-17.07499,-11.249992
2.5500069,-3.3749924,-13.64999,-11.274994
1.400013,-6.324993,-10.574993,-4.0499916
2.5750084,-2.774994,-10.949989,-4.724991
2.6750107,1.1750069,-7.4249916,-5.2999916
4.6250076,2.5250053,-13.499992,-11.974991
4.5500107,0.15000916,-0.8999901,-9.224991
3.0750122,-0.5249939,-8.474995,-3.89999
2.97501,0.42500687,-19.099987,-9.274994
1.9500122,-1.4249916,-16.624989,-13.574993
1.5000076,-2.2999916,-7.174988,-4.64999
-0.2999878,-2.1249886,-5.4249916,-2.3499908
2.5500069,-1.1999893,-6.9999924,-2.5249863
3.8000107,-0.7749901,-11.77499,4.2500076
6.5500107,-1.9999924,-12.324989,-3.349987
4.025009,-4.14999,-5.349987,-7.224991
-1.7249908,-5.7499924,-1.5999908,-5.174988
-3.1999893,-3.7999916,-3.2249908,-4.39999
-3.1249924,-3.1249924,-1.0249939,-1.2249947
-0.69999313,-1.4749908,-7.424988,2.8250122
3.7000084,-1.6999893,-6.924988,-3.3499908
4.3750114,-0.34999466,-7.8749924,-0.6499901
2.6750069,0.8750076,-10.199993,-1.1749878
1.6250076,1.3750114,-11.574993,-0.87498856
0.7000046,0.9250107,-23.624989,-6.6999893
-1.0499916,-0.37499237,-13.674992,0.1000061
-0.09999466,-6.8749924,-15.099991,-4.9999924
-0.2999878,-0.19998932,-12.27499,-2.0749893
1.8500061,3.4000092,-12.02499,-5.4999886
3.60001,0.050006866,-18.699993,-2.3499908
0.6000061,-0.97498703,-20.449993,-0.9999924
-2.3749886,-1.224987,-10.099991,-2.2999954
-5.1749916,0.5000038,-8.099991,-3.5749931
-2.9999886,1.2000084,-4.7499886,-3.77499
-0.5249901,0.90000916,-3.2249908,-3.7249947
1.2000084,0.15000916,-4.0499916,-6.224991
-0.5749893,0.8500061,-7.474991,-5.099987
0.5000076,2.7000084,-12.249992,-5.0249863
2.0250092,3.0750084,-18.624989,-9.074989
3.725006,0.5500107,-19.52499,-7.2499886
1.6750145,1.9750099,-20.97499,-1.4249916
0.025009155,1.8000069,-17.149986,-8.174992
-4.52499,-1.3749886,-15.874992,-9.974991
-4.524994,-1.2249908,-9.674992,-5.974991
-3.6249924,-0.024990082,-0.8999939,-2.7499886
-6.224991,0.10001373,5.10001,-0.84999466
-6.974991,0.6750107,5.4500084,7.0750084
-5.774994,3.350006,3.3750076,0.3500061
-0.19999313,4.175007,-0.39999008,-4.89999
3.0000076,1.7750092,-11.274994,-10.799988
2.6500092,2.4500084,-18.024994,-5.6749916
1.5000114,3.0500069,-13.64999,-2.8249893
1.1000061,1.650013,-4.2999916,-1.4999924
-5.3499947,-2.2249908,3.5500069,-7.674988
-6.1249886,-1.6749916,4.7000084,-10.27499
-3.9749908,1.1000099,-0.59999084,-12.77499
-0.8749924,2.8000107,-7.5499916,-12.14999
1.0500069,2.4500084,-9.324993,-10.424992
2.35001,3.4000092,-9.27499,-9.324993
3.0500069,4.47501,-7.674988,-10.39999
4.075012,4.35001,-6.599987,-7.2499886
3.5750084,3.10001,-8.849991,-2.9249916
3.9500084,3.0000076,-9.074989,-2.0749931
3.350006,2.1750069,-8.974995,-2.1749878
1.2500076,2.2750092,-8.424992,1.0000114
-0.84999084,3.10001,-8.824993,2.7750092
-3.02499,2.9250107,-7.7499886,0.12501144
-3.9249916,0.15000916,-6.4249916,-2.4749908
-5.0749893,-1.2249947,-6.3749886,-3.4999924
-2.0999947,-0.47499466,-1.5749855,-6.099987
-1.8499908,1.4750061,1.0500107,-11.549992
-0.37499237,2.22501,-2.3249931,-8.64999
1.6000099,3.4250107,-0.97499084,-7.77499
2.9500122,1.9500122,1.5500107,-7.39999
1.3250084,2.1500092,-1.5499878,-1.5749931
-1.9999924,3.10001,-3.7999878,1.4500084
-2.9749908,2.47501,-3.89999,1.5000114
-2.9499893,3.0750122,-2.5999908,1.3250122
-1.3499947,2.9000092,-4.749996,1.8000107
-1.6749916,1.9000092,-1.7749863,3.6500092
-0.4249878,2.35001,-0.3999939,2.6500053
1.4750099,3.2000084,0.15000916,3.1750069
1.7250061,3.8750114,4.8750114,3.0750046
2.5000076,3.5250053,8.775009,7.2000084
3.5750084,2.6750107,7.3500137,8.775009
4.0000076,2.2750092,9.575008,7.8250046
1.8250084,0.77500916,7.5500107,4.3750076
-4.0499916,-0.6749878,7.150009,4.3000107
2.60001,3.0000114,8.22501,3.8000069
3.4000053,2.1750107,7.200012,2.6250114
2.0750084,2.9000092,5.9250107,-1.3999863
2.0500069,1.6750107,1.5000076,-1.074997
-1.0999908,0.37500763,10.750008,5.150013
-0.7999954,2.47501,14.825008,-4.724991
0.50001144,2.6750069,17.800007,-2.1999931
1.4750061,3.4500084,16.52501,4.0000114
-1.599987,2.47501,9.85001,3.8250084
-5.3749924,-0.8749924,8.60001,9.150009
-5.574993,-5.1249924,11.550011,7.8750076
