HUM1000,HUM0850,HUM0500
76.000015,73.000015,7.75
77.250015,73.500015,9.75
75.000015,74.000015,10.25
66.750015,62.750015,12.5
67.250015,63.500015,9.0
70.500015,68.750015,13.25
63.50001,57.750015,8.0
62.50001,53.50001,3.75
72.250015,62.000015,6.5
71.750015,68.750015,5.5
71.000015,63.500015,6.25
74.000015,64.750015,11.75
84.500015,85.750015,14.0
89.250015,87.750015,20.25
90.250015,90.000015,9.25
89.500015,88.250015,5.25
89.750015,88.750015,4.75
76.250015,75.750015,5.0
67.750015,59.25001,4.25
89.000015,90.500015,3.25
91.750015,95.250015,2.5
89.000015,96.000015,2.0
76.000015,76.750015,2.5
67.250015,69.500015,1.75
69.500015,65.750015,8.75
72.500015,65.500015,5.25
68.000015,58.500015,5.25
76.750015,77.750015,5.25
76.250015,82.000015,7.75
76.000015,80.750015,10.25
73.250015,75.750015,18.25
74.250015,77.000015,16.0
87.500015,83.750015,21.0
93.750015,93.000015,21.0
91.750015,93.000015,5.5
82.750015,76.500015,8.0
88.750015,91.750015,11.25
80.500015,76.750015,6.25
82.500015,84.750015,5.0
92.250015,94.250015,5.75
79.500015,85.500015,9.5
89.000015,91.750015,17.75
96.250015,92.000015,31.0
54.50001,46.250008,16.5
51.50001,43.5,15.25
64.000015,57.500015,26.75
61.25001,60.75001,84.750015
74.750015,76.250015,71.000015
78.250015,76.250015,47.250008
68.500015,63.000015,34.500004
57.75001,50.000008,14.75
55.250008,49.000008,36.750004
61.750015,59.500015,22.750004
59.50001,57.750015,30.0
76.500015,72.750015,33.750004
59.00001,54.25001,11.0
50.250008,41.500008,16.25
52.750008,49.250008,10.5
43.250008,39.25,19.75
41.000008,36.75,10.5
50.500008,47.500004,48.500008
74.500015,71.500015,36.500004
70.000015,66.250015,24.75
55.500008,46.500004,2.25
37.750004,28.5,4.75
39.750004,30.0,6.25
38.500004,28.75,2.5
37.500004,28.5,2.25
31.000004,25.0,6.75
36.500004,35.000004,6.25
30.0,27.25,8.25
51.50001,53.25001,13.5
76.000015,73.250015,22.75
67.750015,59.500015,18.0
54.000008,44.000008,4.0
58.750008,50.500008,9.0
54.750008,52.000008,5.0
42.000004,37.250004,4.75
36.500004,26.25,5.5
34.000004,27.75,2.5
51.750008,52.75001,4.0
62.000015,65.750015,3.5
58.500008,62.000015,4.5
53.750008,55.25001,5.5
37.250004,36.750004,7.0
36.250004,35.5,6.25
37.250004,35.000004,8.75
30.750004,25.5,8.75
25.75,19.5,11.75
26.25,22.5,4.75
28.5,25.5,12.75
63.000015,57.250015,12.75
83.250015,72.250015,18.0
78.500015,80.500015,12.75
93.500015,97.500015,14.25
84.250015,84.750015,20.75
87.250015,81.250015,18.25
83.000015,72.500015,44.000008
52.000008,45.250008,8.5
41.250004,37.250004,8.25
37.750004,33.5,5.75
41.500008,35.500004,5.25
50.750008,48.000008,2.25
58.50001,57.250015,5.75
55.00001,47.250008,6.0
29.000004,23.75,5.75
17.0,15.5,2.5
24.0,21.5,7.5
51.250008,59.25001,10.25
84.250015,90.500015,29.75
95.000015,95.750015,43.750008
100.000015,96.000015,43.000004
99.500015,90.750015,23.5
100.000015,97.000015,32.750004
95.750015,88.250015,51.25001
99.250015,92.750015,73.250015
96.500015,98.250015,53.00001
96.750015,94.750015,25.25
98.500015,92.750015,62.25001
91.250015,82.250015,17.75
66.500015,57.25001,16.5
57.500008,49.250008,46.250004
48.000008,44.000008,54.250008
64.500015,64.000015,72.000015
89.250015,87.750015,44.500008
79.500015,72.000015,21.5
74.500015,63.250015,37.25
58.000008,47.500008,30.75
47.000008,39.750004,50.00001
46.750008,39.750004,59.750015
95.750015,90.250015,49.250008
94.500015,84.250015,45.500008
96.250015,85.250015,53.000015
97.250015,87.500015,53.50001
94.500015,93.000015,23.250004
90.000015,76.750015,22.25
73.250015,65.750015,30.5
74.250015,66.000015,37.0
84.250015,74.750015,50.50001
99.000015,98.250015,75.250015
91.500015,85.500015,48.00001
79.250015,69.250015,5.0
68.250015,59.250008,7.5
73.250015,67.000015,58.75001
75.250015,71.000015,78.750015
73.000015,70.250015,91.250015
77.000015,71.000015,85.750015
94.250015,93.750015,56.000015
79.000015,78.250015,73.250015
86.000015,89.000015,38.750004
97.750015,97.750015,48.500008
98.500015,98.500015,56.25001
99.250015,98.250015,77.500015
100.000015,92.000015,86.000015
95.000015,92.750015,66.500015
96.500015,92.250015,57.500015
91.750015,91.250015,52.00001
92.500015,90.250015,35.5
82.000015,83.250015,47.250008
79.250015,78.000015,63.000015
96.000015,93.500015,49.000008
91.000015,83.000015,35.25
85.750015,76.250015,48.75001
93.250015,86.500015,60.250015
97.250015,91.250015,74.250015
94.500015,86.000015,75.750015
87.750015,79.250015,65.250015
76.000015,67.750015,47.000008
75.750015,68.250015,47.250008
78.750015,70.000015,62.500015
87.750015,78.750015,72.250015
88.750015,82.000015,78.250015
87.250015,82.750015,61.000015
81.000015,77.000015,70.500015
75.750015,73.750015,57.500015
81.500015,76.750015,66.750015
93.750015,90.250015,71.500015
94.000015,90.500015,49.75001
95.250015,90.750015,63.250015
98.000015,98.000015,75.250015
96.250015,96.750015,65.500015
94.750015,91.250015,58.500015
93.000015,90.250015,53.25001
94.500015,91.500015,71.250015
95.750015,92.000015,76.750015
96.250015,90.250015,65.250015
96.000015,90.500015,47.750008
93.000015,84.000015,38.5
93.250015,81.750015,31.5
89.250015,78.750015,30.25
93.000015,82.250015,35.0
94.250015,86.500015,51.500008
93.000015,87.000015,72.750015
92.000015,88.000015,50.750008
91.500015,88.500015,53.25001
91.750015,88.000015,60.500015
92.750015,90.250015,63.250015
96.000015,94.250015,75.750015
96.000015,93.500015,73.000015
95.000015,91.250015,66.000015
92.500015,89.000015,60.750015
92.250015,88.000015,65.000015
96.000015,93.250015,69.750015
94.000015,93.250015,65.500015
93.250015,89.750015,46.750008
93.250015,87.500015,38.0
90.000015,84.000015,45.500008
93.000015,87.000015,75.000015
91.500015,87.000015,91.750015
93.500015,86.750015,89.000015
95.250015,88.500015,83.000015
96.250015,90.500015,86.250015
92.250015,89.000015,82.250015
89.750015,88.000015,71.750015
90.000015,86.750015,64.250015
92.500015,90.000015,76.250015
93.750015,92.000015,94.500015
95.750015,93.750015,92.250015
95.750015,90.750015,86.500015
94.750015,93.000015,89.500015
96.750015,92.750015,87.500015
95.500015,91.000015,84.250015
96.500015,91.000015,92.250015
96.250015,93.250015,66.250015
94.250015,91.000015,77.000015
95.250015,87.750015,72.000015
96.500015,92.250015,66.250015
97.000015,95.750015,59.500015
95.750015,93.500015,78.250015
97.250015,93.500015,88.250015
96.500015,94.750015,89.500015
96.750015,94.000015,79.250015
92.250015,89.000015,52.75001
93.500015,83.500015,35.75
91.750015,82.500015,32.0
88.500015,81.250015,33.0
84.750015,71.500015,53.00001
92.000015,84.000015,33.750004
96.250015,88.750015,43.750008
97.000015,91.250015,73.250015
94.250015,90.250015,66.750015
96.500015,91.500015,75.000015
93.500015,88.000015,27.25
91.000015,83.000015,7.0
88.000015,79.000015,39.500004
95.750015,89.000015,42.250008
94.250015,85.000015,35.5
89.000015,77.000015,37.750004
92.750015,80.500015,54.25001
97.500015,85.500015,71.000015
97.000015,87.750015,78.000015
98.750015,90.250015,81.750015
97.750015,94.000015,82.500015
95.000015,89.250015,85.750015
97.250015,90.500015,78.000015
94.750015,94.000015,68.500015
96.500015,95.500015,63.000015
94.750015,93.500015,58.000015
94.750015,89.000015,52.250008
94.750015,83.750015,44.250008
95.750015,87.750015,56.75001
98.250015,88.750015,76.500015
99.250015,97.500015,90.500015
98.250015,98.750015,87.500015
98.000015,96.250015,84.750015
94.250015,91.250015,82.500015
90.000015,85.750015,74.750015
96.250015,85.500015,71.750015
99.250015,97.250015,73.250015
99.250015,99.500015,75.000015
96.750015,97.250015,66.750015
96.750015,97.000015,65.000015
97.250015,96.750015,59.25001
96.250015,93.000015,49.50001
94.500015,86.750015,45.750008
95.750015,87.000015,49.75001
84.000015,74.000015,64.250015
79.000015,63.250015,55.250015
74.250015,65.500015,33.5
78.000015,69.250015,17.25
82.750015,73.250015,32.750004
83.000015,71.500015,58.750015
86.750015,77.250015,46.000004
95.500015,96.250015,89.000015
99.750015,99.500015,83.000015
97.500015,97.000015,88.750015
94.750015,92.250015,74.000015
92.500015,87.000015,40.250004
88.000015,79.500015,49.00001
88.250015,77.750015,43.000004
92.500015,81.750015,51.000008
91.500015,88.750015,63.000015
92.250015,93.750015,92.000015
96.500015,97.500015,91.500015
94.000015,94.750015,88.250015
95.250015,90.750015,62.250015
95.250015,88.750015,59.750015
96.500015,95.250015,83.000015
96.500015,97.000015,93.250015
96.500015,96.500015,76.500015
95.000015,96.250015,56.000015
92.250015,93.500015,58.250015
93.250015,95.250015,47.250008
92.750015,95.000015,46.250008
92.000015,93.250015,41.75
94.250015,95.500015,49.75001
93.750015,94.250015,52.750015
90.250015,89.750015,54.000015
88.500015,86.000015,52.000015
86.250015,85.500015,48.000008
92.000015,94.000015,41.500004
93.000015,93.500015,29.5
89.250015,88.750015,26.75
84.250015,86.000015,14.5
82.750015,80.250015,9.25
85.250015,83.500015,2.25
85.500015,81.000015,1.25
85.750015,82.500015,4.5
82.750015,78.500015,3.25
90.500015,92.500015,33.000004
94.500015,97.750015,90.500015
91.500015,92.250015,84.500015
90.500015,91.000015,64.250015
91.000015,89.750015,47.500008
80.750015,74.500015,9.0
74.750015,62.500015,13.0
69.250015,52.500015,23.25
70.250015,56.75001,25.25
69.500015,60.250015,11.5
71.500015,66.000015,23.5
80.250015,77.000015,26.250004
85.750015,89.000015,57.000015
87.750015,89.250015,55.500015
87.750015,91.000015,62.000015
83.500015,80.250015,53.50001
80.500015,72.750015,25.25
80.750015,73.000015,35.0
87.000015,91.000015,27.0
87.500015,88.000015,5.25
85.500015,85.000015,12.5
81.000015,80.000015,42.500004
73.500015,71.250015,47.750008
72.000015,72.500015,63.750015
68.500015,66.750015,53.50001
67.750015,61.000015,17.000004
68.250015,67.000015,14.0
60.00001,58.500015,18.0
63.000015,56.750015,13.5
68.500015,56.750015,11.5
70.250015,56.75001,8.5
68.000015,60.000015,6.0
81.250015,80.250015,7.75
83.750015,86.250015,9.75
84.500015,90.000015,9.0
73.750015,73.000015,9.25
76.750015,77.000015,15.75
76.250015,77.250015,7.5
84.750015,86.500015,14.25
77.000015,76.500015,15.5
70.500015,67.250015,25.000004
69.000015,63.500015,21.5
61.50001,51.75001,12.5
65.000015,59.500015,7.0
64.250015,60.000015,36.000004
75.000015,72.500015,41.000008
81.250015,83.250015,54.75001
84.000015,85.500015,68.000015
92.500015,93.750015,69.500015
93.750015,95.750015,30.500004
80.500015,78.500015,3.75
57.00001,47.750008,10.0
59.00001,49.75001,6.5
70.750015,64.750015,4.5
93.750015,96.750015,4.0
91.000015,91.750015,13.25
87.750015,84.250015,1.0
85.500015,82.250015,1.0
80.500015,77.000015,6.75
89.250015,89.750015,3.5
81.750015,84.250015,3.25
86.250015,92.000015,6.0
83.000015,85.750015,12.75
69.500015,62.750015,16.25
62.75001,54.75001,10.25
59.25001,50.250008,13.75
64.000015,58.000015,14.5
56.250008,53.50001,24.0
65.000015,52.750008,20.0
46.750008,41.000004,24.5
53.750008,45.750004,7.75
49.000008,35.75,11.0
53.000008,30.5,10.25
38.750004,27.5,11.5
55.50001,51.000004,14.0
73.500015,72.500015,6.75
74.250015,77.750015,10.75
94.250015,97.000015,8.5
82.750015,82.250015,9.75
70.000015,70.750015,12.25
68.250015,65.500015,10.75
62.500015,61.000015,15.0
57.750008,56.75001,20.25
72.750015,71.750015,15.75
76.250015,84.000015,10.5
76.750015,86.000015,5.5
77.250015,84.750015,29.750008
93.000015,95.750015,43.250008
95.000015,99.000015,56.750008
99.250015,99.500015,44.500008
96.750015,98.000015,12.5
97.750015,99.250015,23.75
99.250015,100.000015,53.000008
99.750015,100.000015,65.500015
98.000015,99.000015,4.5
96.750015,98.750015,7.5
94.750015,93.000015,5.75
77.500015,68.750015,5.0
71.500015,60.750015,6.5
65.000015,56.50001,11.25
68.750015,66.750015,17.75
69.750015,68.250015,32.5
75.250015,77.250015,27.000004
81.000015,85.750015,13.0
94.250015,98.250015,3.0
100.000015,99.750015,3.25
100.000015,100.000015,3.75
97.250015,97.000015,6.0
98.750015,95.250015,11.75
93.250015,96.000015,20.000004
99.500015,100.000015,16.75
97.000015,97.000015,11.0
94.500015,95.750015,33.750004
90.500015,87.500015,48.50001
80.750015,78.500015,22.5
73.250015,66.250015,5.25
62.000008,55.25001,4.25
51.000008,45.750004,6.5
71.250015,71.750015,5.25
88.250015,97.000015,3.0
84.250015,84.750015,29.250004
75.750015,77.500015,8.5
60.75001,56.50001,5.5
63.50001,63.250015,6.5
55.75001,53.50001,14.25
42.750008,40.750004,28.500004
53.000008,52.750008,33.250004
66.750015,67.750015,49.500004
67.000015,63.25001,17.5
80.750015,83.500015,35.750004
78.000015,76.250015,41.750008
71.500015,62.750015,11.75
59.25001,54.50001,9.5
49.250008,44.750004,13.75
41.500008,38.0,19.25
46.500004,41.750004,22.0
45.500008,44.250004,48.00001
57.000015,52.25001,50.25001
46.500008,41.000004,32.500004
45.000008,40.000004,26.000004
72.000015,63.750015,14.25
65.500015,60.25001,8.5
60.250015,54.50001,25.5
65.750015,59.500015,25.75
61.000008,63.75001,18.5
80.500015,82.250015,83.250015
86.000015,78.750015,66.750015
92.000015,86.250015,26.750004
69.250015,65.000015,12.5
55.500008,52.75001,27.0
48.000008,45.500004,40.000008
41.250008,39.250004,70.500015
53.750008,52.250008,45.750008
74.250015,68.750015,66.000015
98.500015,98.250015,44.500004
95.000015,92.000015,17.25
75.500015,68.500015,6.0
75.000015,66.500015,23.25
65.500015,62.250015,19.5
56.000008,52.50001,26.5
36.000004,33.500004,9.5
27.25,24.0,10.5
31.5,27.5,23.5
32.75,29.5,40.0
34.750004,32.5,39.750004
54.75001,53.000008,34.0
83.250015,71.500015,35.25
73.750015,60.000015,24.5
61.500008,50.250008,13.0
60.500008,59.25001,12.75
76.500015,73.250015,10.0
63.250015,59.25001,7.5
46.500008,42.250008,7.75
42.500008,38.750008,20.25
80.750015,79.500015,8.25
96.500015,97.750015,66.000015
92.000015,94.250015,32.5
97.500015,97.750015,31.0
94.000015,92.500015,37.750004
93.750015,90.000015,23.750004
88.500015,89.500015,44.250004
94.000015,92.000015,52.250008
94.000015,90.250015,34.25
91.750015,87.000015,28.0
81.250015,76.250015,52.250008
75.000015,71.250015,69.750015
99.500015,98.500015,63.250015
99.500015,99.500015,53.500015
98.000015,97.000015,75.500015
89.000015,81.000015,54.50001
77.500015,70.750015,62.250015
83.250015,75.500015,72.750015
86.250015,85.500015,85.750015
72.750015,67.250015,82.750015
65.000015,60.50001,71.500015
63.75001,63.750015,78.250015
67.750015,66.250015,85.000015
72.500015,70.000015,71.250015
82.500015,83.250015,73.750015
94.250015,95.000015,60.000015
98.500015,97.500015,83.250015
90.500015,85.250015,92.000015
85.000015,80.750015,84.250015
84.000015,78.500015,58.25001
82.000015,71.250015,44.500004
79.500015,69.250015,63.250015
75.500015,66.500015,57.250015
75.000015,68.000015,54.000015
76.750015,68.750015,53.250015
65.250015,64.000015,45.750008
66.500015,62.50001,63.750015
70.250015,67.250015,65.000015
85.500015,81.000015,72.250015
97.250015,97.500015,79.750015
99.250015,93.500015,88.000015
97.500015,92.250015,97.250015
90.000015,81.250015,81.250015
95.750015,85.750015,86.750015
96.000015,90.250015,89.750015
93.750015,90.250015,75.250015
94.250015,91.500015,64.250015
92.500015,88.500015,62.750015
93.250015,87.250015,57.250015
97.250015,89.250015,60.500015
95.250015,88.000015,80.500015
95.500015,90.750015,88.000015
93.000015,90.750015,56.50001
95.750015,93.500015,54.50001
95.250015,91.750015,74.500015
95.750015,94.250015,83.000015
97.000015,95.500015,74.000015
94.000015,93.500015,71.250015
91.500015,90.750015,64.250015
92.500015,90.750015,64.500015
94.750015,91.500015,65.250015
92.500015,88.000015,47.500004
92.000015,87.000015,40.250004
95.250015,87.500015,70.500015
97.500015,90.250015,84.500015
95.500015,90.250015,72.750015
98.750015,94.000015,77.000015
96.250015,89.500015,56.00001
95.500015,87.750015,30.75
93.000015,87.250015,31.000004
93.000015,90.750015,73.250015
95.750015,90.500015,81.500015
96.250015,93.000015,58.500015
97.250015,95.500015,74.000015
96.250015,91.750015,93.750015
95.750015,88.500015,90.500015
89.250015,79.250015,66.250015
93.750015,86.750015,41.250004
94.250015,83.500015,48.75001
93.500015,86.000015,66.000015
94.000015,90.500015,83.250015
93.000015,86.500015,89.250015
96.500015,90.750015,82.500015
92.750015,88.000015,73.000015
96.250015,89.500015,83.000015
96.500015,93.500015,84.000015
97.750015,97.000015,81.750015
96.500015,95.750015,74.500015
95.250015,94.250015,80.500015
95.250015,92.500015,83.750015
91.000015,89.500015,82.500015
90.000015,88.750015,85.750015
91.000015,90.000015,80.000015
96.500015,93.500015,84.250015
96.250015,96.750015,88.250015
94.500015,89.000015,83.750015
94.750015,86.250015,84.000015
94.250015,87.000015,83.500015
93.750015,85.750015,82.750015
95.250015,88.250015,65.250015
94.000015,86.500015,64.750015
95.500015,93.250015,69.000015
98.000015,94.000015,71.750015
95.500015,86.500015,77.750015
96.500015,88.500015,77.500015
95.000015,87.250015,76.000015
92.750015,83.500015,75.750015
92.750015,86.000015,84.250015
97.000015,97.000015,95.500015
98.750015,98.750015,97.750015
97.000015,95.250015,91.000015
86.750015,81.500015,62.750015
94.750015,89.000015,50.75001
97.250015,91.750015,56.500015
96.500015,91.250015,44.750004
93.250015,89.000015,56.75001
93.000015,88.000015,73.500015
94.250015,89.750015,81.500015
98.250015,94.750015,66.250015
94.500015,93.750015,44.000004
93.750015,88.250015,49.75001
94.750015,88.000015,30.0
89.000015,78.750015,24.0
93.250015,80.000015,34.750004
94.000015,85.500015,63.750015
96.250015,87.500015,76.250015
97.500015,89.500015,81.000015
98.000015,98.250015,72.500015
96.000015,95.500015,47.000004
95.500015,93.500015,44.750004
93.250015,86.250015,58.250015
98.250015,96.500015,67.500015
95.000015,92.250015,68.750015
95.500015,88.000015,69.250015
97.250015,91.250015,76.250015
98.750015,90.000015,80.250015
98.250015,92.000015,80.750015
98.250015,94.000015,79.000015
94.750015,93.500015,71.250015
95.500015,89.500015,65.250015
94.500015,84.500015,55.50001
95.000015,84.250015,54.250015
87.250015,80.000015,64.000015
84.000015,79.250015,42.750004
85.500015,77.250015,27.75
89.250015,80.750015,44.750008
86.500015,83.000015,75.500015
92.000015,90.000015,65.500015
91.750015,88.500015,39.250004
92.000015,83.750015,42.000004
91.250015,80.000015,54.250015
92.750015,81.250015,44.250008
93.500015,81.250015,45.250004
91.000015,79.250015,35.750004
85.500015,72.500015,16.25
88.000015,71.000015,30.750004
93.500015,88.500015,84.000015
97.250015,96.250015,97.000015
97.750015,98.000015,65.750015
95.250015,93.000015,55.250015
94.500015,89.250015,44.250004
87.000015,88.500015,56.000008
92.000015,90.000015,62.250015
91.500015,86.000015,43.250004
93.500015,79.250015,37.75
94.250015,81.250015,50.500008
94.250015,86.500015,69.500015
87.250015,79.750015,66.250015
92.250015,90.500015,64.250015
98.250015,98.500015,60.000015
97.250015,97.000015,52.000015
96.500015,94.500015,50.000008
90.750015,91.500015,44.250004
93.250015,90.500015,50.500008
91.500015,91.000015,56.750015
89.000015,87.250015,42.250004
93.250015,92.000015,56.250015
89.500015,86.250015,50.000008
88.000015,86.000015,46.500008
87.750015,85.500015,50.50001
93.750015,95.250015,63.750015
95.750015,94.750015,70.250015
96.750015,97.000015,72.000015
95.500015,91.250015,73.500015
96.750015,96.250015,80.250015
97.750015,99.250015,78.750015
96.750015,97.000015,86.000015
97.750015,98.250015,61.750015
95.250015,96.750015,39.25
94.750015,96.750015,41.000004
94.750015,96.000015,59.500015
93.500015,96.000015,70.500015
96.250015,96.500015,81.000015
97.000015,97.250015,89.250015
99.500015,99.250015,76.750015
100.000015,100.000015,73.750015
98.000015,99.000015,52.50001
97.250015,97.750015,54.750015
94.750015,93.250015,44.750008
91.750015,91.250015,12.25
78.500015,64.000015,4.75
74.500015,60.750015,14.25
79.250015,75.000015,12.5
80.750015,73.750015,16.0
77.000015,70.750015,9.0
84.750015,75.500015,6.5
81.250015,75.000015,1.25
77.250015,72.000015,15.25
76.000015,72.750015,35.000004
80.250015,75.750015,30.75
82.500015,87.750015,26.75
86.500015,92.000015,33.500004
83.500015,83.750015,28.0
87.750015,87.750015,31.5
85.000015,84.250015,29.75
82.250015,80.500015,10.0
85.000015,81.500015,20.5
78.250015,77.000015,23.000004
78.000015,70.750015,8.5
62.250015,65.000015,6.25
67.250015,57.25001,8.0
62.00001,59.00001,10.0
63.25001,57.000015,12.0
66.000015,52.00001,8.5
62.75001,47.000008,26.25
64.000015,49.250008,24.000004
77.250015,74.750015,6.25
75.500015,73.000015,13.0
74.500015,71.750015,5.5
76.750015,71.250015,7.0
74.250015,76.000015,8.5
74.750015,71.500015,11.25
74.500015,64.250015,8.0
83.750015,83.250015,9.25
75.250015,68.000015,17.75
74.000015,71.750015,16.0
78.750015,80.750015,10.75
77.500015,74.500015,12.25
78.750015,71.500015,16.75
76.250015,75.750015,15.75
80.250015,82.750015,9.5
73.250015,70.500015,6.0
75.500015,75.750015,9.75
80.250015,78.250015,12.25
91.000015,94.750015,14.0
85.750015,90.500015,20.25
82.750015,81.750015,3.75
81.000015,84.000015,23.250004
83.750015,88.250015,71.500015
95.500015,96.250015,19.000004
92.750015,90.750015,26.5
86.500015,85.750015,9.25
83.500015,83.500015,5.75
79.250015,84.500015,12.0
74.000015,80.750015,11.75
72.750015,75.250015,12.5
78.250015,75.750015,23.0
78.000015,79.250015,16.25
77.500015,77.750015,15.75
81.000015,80.000015,20.0
78.500015,81.000015,9.75
78.250015,79.500015,8.0
69.750015,73.750015,10.25
60.50001,57.250015,7.25
59.50001,48.250008,8.25
57.50001,57.500015,6.5
57.75001,54.500015,7.25
58.75001,55.500015,6.0
56.00001,52.000015,7.25
59.50001,52.750015,6.25
61.50001,53.75001,11.5
64.750015,57.25001,4.5
60.25001,52.000008,3.75
56.25001,46.250008,6.0
74.250015,65.750015,6.25
65.750015,64.750015,9.0
66.500015,67.000015,13.25
87.000015,95.000015,11.25
81.250015,83.750015,9.0
74.750015,71.750015,12.0
68.000015,67.750015,10.25
51.500008,47.000004,6.75
53.250008,49.500008,3.75
61.50001,61.250015,9.5
54.750008,49.000008,17.0
55.00001,55.75001,22.75
64.500015,67.000015,11.75
63.000015,64.250015,15.0
52.500008,51.750008,8.75
56.250008,54.50001,5.25
68.000015,71.250015,6.0
62.75001,59.50001,7.0
51.500008,49.250008,7.5
50.000008,45.250004,5.25
52.500008,48.750008,4.25
48.000008,44.750004,5.5
41.750008,40.250004,10.0
37.250008,33.0,3.75
35.250004,27.5,6.25
38.250004,25.25,6.25
34.000004,24.75,7.0
40.500008,40.750004,7.25
45.500008,45.500008,11.75
41.500008,41.500004,13.5
57.00001,55.750015,9.75
54.000008,53.00001,5.25
38.750004,35.250004,12.0
26.25,22.75,13.75
30.0,27.0,21.5
32.500004,28.25,14.5
40.750004,35.500004,16.5
40.500008,40.750004,22.5
57.75001,55.50001,14.25
89.750015,86.750015,16.5
97.750015,97.000015,19.5
90.750015,84.750015,18.25
59.25001,53.000008,19.0
39.250008,31.5,19.0
50.250008,45.500008,11.0
51.000008,49.500008,7.0
42.750008,38.250004,4.75
50.500008,48.750008,3.0
35.750004,32.250004,6.75
32.500004,28.5,21.25
28.0,27.75,33.5
32.75,38.250004,18.500004
18.75,18.75,11.0
29.0,29.0,14.25
37.500004,37.500004,44.000004
35.750004,34.5,62.000015
32.25,30.75,75.750015
27.25,26.25,53.750008
35.500004,33.0,31.000008
31.0,30.25,5.0
27.0,23.25,11.5
28.25,26.75,7.75
35.250004,33.0,44.750008
55.75001,52.75001,22.5
76.250015,71.750015,44.750008
76.500015,67.500015,32.75
47.000008,43.500008,28.750004
53.750008,51.750008,18.25
84.250015,80.750015,24.25
95.500015,97.250015,26.0
99.250015,97.500015,50.000004
99.000015,98.250015,17.250004
93.750015,88.750015,17.0
94.250015,77.250015,48.500008
98.500015,96.000015,40.500004
93.250015,96.750015,34.500004
94.500015,96.250015,31.0
94.500015,91.750015,27.25
87.000015,86.000015,14.5
91.250015,88.750015,24.0
90.250015,81.750015,10.75
78.250015,67.500015,15.250004
67.500015,54.500008,7.75
73.000015,60.750015,8.75
54.750008,44.750008,16.25
47.250008,37.750004,8.25
47.000008,44.750004,53.500008
58.00001,61.00001,42.500008
49.500008,49.250008,23.25
55.250008,53.000008,42.250004
58.25001,55.000008,40.750004
56.500008,53.250008,29.5
51.250008,47.000008,13.0
46.500008,42.500008,11.25
76.500015,76.000015,26.25
74.750015,80.250015,29.75
77.250015,74.250015,28.000004
94.750015,91.500015,55.250008
93.750015,84.750015,10.75
85.500015,81.000015,17.25
90.500015,88.750015,33.0
99.750015,99.000015,48.50001
93.500015,92.250015,66.500015
88.250015,83.750015,80.250015
88.500015,85.250015,83.250015
73.000015,67.000015,27.250004
67.250015,62.25001,27.5
59.500008,56.000008,12.0
60.750008,57.250008,5.75
67.250015,62.00001,22.5
79.250015,69.250015,35.25
85.500015,81.750015,69.750015
92.000015,92.500015,61.500015
98.000015,98.000015,89.000015
98.250015,97.500015,89.500015
96.500015,92.250015,72.000015
95.000015,83.750015,59.000015
91.750015,82.250015,57.750015
92.750015,81.750015,56.75001
93.750015,80.750015,24.0
93.500015,86.500015,22.0
93.750015,84.000015,35.000004
93.250015,87.750015,39.000004
93.250015,86.750015,50.75001
96.000015,85.500015,54.750008
93.750015,89.000015,61.250015
95.250015,88.000015,46.500008
93.500015,86.250015,50.250008
96.750015,95.250015,77.500015
91.000015,90.750015,76.500015
94.750015,96.250015,69.000015
95.250015,94.500015,72.250015
95.000015,92.000015,64.500015
93.750015,90.000015,38.5
92.250015,83.500015,43.000004
96.250015,87.750015,73.500015
96.000015,94.250015,51.50001
93.500015,92.750015,38.750004
93.500015,92.000015,47.000008
90.250015,87.500015,48.250004
87.250015,82.000015,27.0
87.250015,79.750015,48.00001
78.500015,70.500015,44.250004
83.750015,74.750015,34.5
81.750015,70.500015,36.750004
90.000015,78.750015,39.250004
97.000015,92.250015,52.50001
95.000015,95.500015,61.750015
92.500015,89.500015,52.750008
91.250015,87.000015,44.750004
92.750015,87.500015,48.50001
91.500015,87.500015,57.000015
94.250015,87.000015,59.500015
97.750015,88.000015,68.250015
94.750015,86.250015,64.750015
92.000015,87.250015,70.750015
95.250015,91.750015,77.500015
95.250015,91.250015,79.750015
94.000015,89.750015,67.500015
94.000015,93.000015,71.500015
94.750015,92.250015,83.500015
98.250015,96.500015,90.250015
96.000015,94.000015,86.500015
91.500015,90.500015,94.500015
93.000015,92.250015,94.250015
96.750015,95.750015,94.250015
93.250015,93.750015,92.500015
96.750015,96.250015,77.000015
94.500015,91.500015,58.25001
94.750015,91.750015,52.750008
93.250015,85.750015,44.750004
93.000015,86.000015,40.750004
90.750015,84.750015,53.50001
96.000015,95.750015,54.500015
92.750015,89.750015,39.750004
94.000015,88.000015,41.750004
94.250015,91.000015,57.500015
91.250015,90.250015,63.250015
93.250015,88.250015,48.750008
90.250015,81.500015,20.75
99.000015,96.000015,69.250015
95.500015,92.250015,63.000015
92.750015,86.250015,47.500004
94.750015,88.250015,30.75
93.750015,86.250015,29.75
94.250015,86.250015,55.250015
95.250015,92.750015,60.500015
93.000015,88.250015,57.250015
96.250015,92.750015,72.000015
95.000015,91.500015,74.750015
95.250015,91.000015,78.500015
95.000015,88.750015,65.750015
95.250015,94.000015,44.500008
94.000015,92.750015,33.000004
93.000015,88.750015,17.0
95.000015,89.250015,50.500008
97.000015,92.250015,89.500015
94.250015,85.000015,76.000015
