train_id,text,C0027497:nausea,C0011991:diarrhea,C0015672:fatigue,C0042963:vomiting,C0003123:loss of appetite,C0018681:headache,C0015967:fever,C0206062:interstitial lung disease,C0023895:liver damage,C0012833:dizziness,C0030193:pain,C0002170:alopecia,C0004096:analgesic asthma syndrome,C0022658:renal impairment,C0020517:hypersensitivity,C0917801:insomnia,C0009806:constipation,C0005956:bone marrow dysfunction,C0000737:abdominal pain,C0010692:hemorrhagic cystitis,C0015230:rash,C0149745:stomatitis
7052.0,"Metformin, a drug for diabetes, lowers blood glucose levels primarily by inhibiting gluconeogenesis in the liver, and is effective in cancer control and prevention. Conventional therapies such as -1 receptor agonists can cause hypoglycemia and are associated with a high risk of side effects. #Matto's decentralized approach to treatment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7055.0,"<user_name> ()Anti-tuberculosis drugs work well for bacterial meningitis, but their side effects can be more severe in many cases.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7056.0,"I was relieved yesterday morning with a sudden fever and C negative. I got an IV antibiotic and I feel much better, but my runny nose is still yellow...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057.0,"<user_name> Mesalazine is a drug for ulcerative colitis!The first one was more intense pain, but I haven't had any fever since the second one.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058.0,"<user_name> Thank you. I'm on steroids, so I have to be careful about infections, and I thought I was ok since I didn't have a fever.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059.0,"<user_name> Cisplatin side effects, huh? The nausea and fatigue is hard, I had the same symptoms about 3 years ago, and at that time I had an IV, but I think it was 5 times a day...? But it might help a little!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061.0,"Isoniazid tablets antituberculosis drugs (penicillin, cephalosporins, quinolones, ciprofloxatin). Concomitant use with pyrazinamide is contraindicated because of increased risk of bone fractures when used with pyrazinamide. Side effects include hepatotoxicity.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7066.0,"<user_name> I have aspirin asthma and can only use Kalonal because I can't take acetaminophen, and I've tried herbal medicine and the only thing that works is Loxonin, although there is something called Bufferin for pain relief (some mix it with painkillers).",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7067.0,"<user_name> I had the same experience. I had ulcerative colitis and azathioprine, which I was taking with a drug called prednisone, which did not work. I am now in remission and discharged from the hospital.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7069.0,"<user_name> I also have allergic rhinitis. I'm taking steroids, but it's not getting better.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070.0,Went to the hospital today and was prescribed mesalazine! #UlcerativeColitis <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7071.0,"Colchicine diarrhea and nausea, with side effects of gastrointestinal discomfort and abdominal pain.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072.0,"Who doesn't know how to treat aplastic anemia? Mild: anabolic steroidsSevere: anti-thymocyte globulin + cyclosporine cells are killing it, they say. In fact, anti-thymocyte globulin hits.' <user_name> I didn't think so. I haven't had any hay fever symptoms, probably because of the cyclosporine I'm taking. But I check with my doctor each time I do.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7073.0,"I had a C shot with contrast to take yesterday and it still hurts, hot from my arm to my blood vessels.... And I have a headache.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7074.0,"<user_name> I too have nausea, loss of appetite, and headache after about an hour of the cisplatin infusion, but I hope you get some relief.",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075.0,"<user_name>  I heard that the side effects of anti-tuberculosis drugs make liver dysfunction worse. Has the hematuria stopped? (lol)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7076.0,Did the antibiotics wipe out all the intestinal bacteria? My stomach hurts.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7077.0,"I have diarrhea so bad, I wonder if the antibiotics are upsetting my stomach. Can I take tomorrow off...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7078.0,"Cyclosporine is an excellent immunosuppressant, but side effects include interstitial pneumonia and liver damage. (It is not a biologic.) It should not be taken by Texans. #Dry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079.0,Cyclosporine immunosuppressant (Neoral) side effects include skin symptoms. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7080.0,"<user_name> I'm on diabetes meds too! It's a medication called Metformin, and I've been taking it for about 5 months now, and it hasn't improved my symptoms at all!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7082.0,"<user_name> Metformin, is it for diabetes...? I know some people say that the side effect is a loose stomach, but it's not something that makes me nervous, so I hope it helps.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083.0,"<user_name> Thanks for your reply♂, I seem to have insomnia as a side effect of the steroids. I'm going to take a break from the cyclophosphamide I'm taking, but I feel like if I take it after a night shift I won't be able to work... I'm anxious.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7084.0,"<user_name> I had renal failure as a side effect of cisplatin administration, and I have done radiation therapy twice. I also used anti-nausea medicine at that time, but it didn't work. I was hospitalized for a sudden change in health about 3 days later.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7086.0,[published on 2021.ov.1] #Diabetes The purpose of this study is to demonstrate that long-term metformin administration and mortality rates are reduced. It is hoped that this study can provide new insights to help develop and foster appropriate treatments for type 2 diabetes. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7087.0,"<user_name> I've heard that cisplatin can help with bladder cancer! In my case, I had a little urinary pain, so maybe that didn't help either? I think.... Thank you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7089.0,"Isoniazid, pyrazinamide, rifampicin → liver damage. Urine and saliva become reddish.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7091.0,"<user_name> Colchicine is a drug for gout attacks! I've started taking it too and it's helped a lot with the pain, but it's hard because of the side effects, like fatigue. I hope you feel better soon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7092.0,"<user_name> I am concerned about the possibility of osteoporosis when taking steroids. My son had a broken bone when he was little and had to have surgery. We are currently monitoring her, but if she is still doing well, I think she will be fine. Please take care of her.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7093.0,"I got an IV antibiotic drip yesterday, so I'm starting to feel a little better...? No fever and the runny nose has stopped, but the tinnitus is still there.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7094.0,"I'm still having diarrhea due to side effects from the minocycline, so I'm going to change my meds. Twice a day today, but I'm still dizzy and nauseous, but I'll live with it.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7096.0,"I was looking up what I read about mesalazine causing diarrhea, and I heard that it dissolves the intestines and is absorbed. I wonder what I'm allergic to! <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7097.0,<user_name> Cyclophosphamide is an immunosuppressive drug. I was also experiencing general malaise and wondered if I had a blood clot after the steroid pulse. I thought that was it.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7099.0,"<user_name> Mother, do you have a headache? I took medicine, aspirin and painkillers worked for me. But I think you should take it to prevent blood clots.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7100.0,"Azathioprine (Crohn's disease), bone marrow transplant C. What is the choice and combination? A patient with Crohn's disease presents with purpura and pustular lesions with proteinuria. Treatment is intravenous steroids + intravenous immunoglobulin. Infection",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7101.0,"Azathioprine (Imuran) is an immunosuppressive drug. It is used to treat mucosal diseases and systemic infections by inhibiting the production of 3, the causative agent of peptic ulcers. Currently, side effects include optic neuropathy, but we do not allow these drugs to be treated in combination. #Dermatology Specialist Examination",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102.0,[Cautioned by side effects] Minocycline hydrochloride (oral and injection) administered for Japanese Erythrocytic Fever.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7103.0,"If minocycline is prescribed for worsening pressure ulcers, I'm afraid to take antibiotics because I get diarrhea. ......",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7105.0,"I'm nauseous and throwing up from the minocycline and azanine. I don't know if it's a side effect, but can you help me with the increased pain in my stomach?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7106.0,"<user_name> Aspirin, (*only in case of hemorrhagic cystitis due to side effects of anticancer agents), chlorpromazine hydrochloride: lowers blood pressure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107.0,<url>・Patients taking anti-tuberculosis drugs (phenytoin) should be aware that side effects and uric acid levels may increase and liver damage may occur.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7109.0,"<user_name> I've heard that the side effects of cisplatin are nausea, vomiting, and diarrhea. It's been about 3 weeks since I finished the meds and they say they haven't shown up yet, so we'll see.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7111.0,"Cisplatin is a drug used in the treatment of bladder cancer, and there are papers showing that low doses increase the risk of kidney damage-punol.2018;138:528-636#Matto's Mateo's Nemoto Nemoto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7112.0,"Skin disorders caused by anticancer drugs] e.g.) Skin disorders caused by inhibitors1Drug allergy (synthetic corticosteroids, minocycline, etc.)2Damage to the nervous system (protein malabsorption, high blood sugar, high blood pressure, etc.)3 Hypersensitivity caused by immunosuppressive drugs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7113.0,"<user_name> Minocycline works I've been taking it for about a month and a half now and the pain was so bad I couldn't sleep. I know the side effects include loss of appetite, right?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7114.0,"Minocycline is apparently the #1 antibiotic prescribed by dermatologists. I was told to take it with caution for use on people with dizziness and rashes, but the pharmacist remembers it well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7116.0,"<user_name> There's aspirin asthma, you know, the kind where the aspirin type of painkillers don't work. I heard your friend had a hard time with it, but I don't know how it goes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7117.0,"<user_name> Thank you. I feel good on 5 colchicine pills a day. But the side effects are hard to take, I keep getting abdominal pain and diarrhea!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7118.0,"<user_name> That is a side effect of cisplatin. I have loss of appetite, but I have to eat less or the nausea will come. They say I also get taste and smell disorder.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119.0,"<user_name> I see. I also had some vomiting after I put cisplatin in, but thanks to you, I'm completely cured! It's in the middle of the day, so don't be impatient and do your best.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120.0,"Today is hospital visit day and my appetite has returned, probably due to the steroid and mesalazine weight loss. The diarrhea has subsided, and he is eating more and more food and gaining weight! I'm so happy! <url>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7121.0,"I've got kidney damage from a side effect of the cisplatin, and I have to go back for an IV this morning, but I have the morning off tomorrow, so I'll be better by then!!!!!!!!!!!!!!!!!!! <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7122.0,"<user_name> Thank you! Actually, he had a fever yesterday, and I saw him at my hospital and got some antibiotics, so we'll see how he feels until tomorrow... I hope it gets better soon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7123.0,<user_name> I sometimes have diarrhea when I take mesalazine.... Side effects? I'm worried that I might have taste disorder because of the side effects...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7124.0,"<user_name> Steroids can lower your immune system and make you more susceptible to colds and flu, so please take care of yourself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126.0,Nausea and abdominal pain were so bad in the morning that I had to take the rest of the day off. I have been given one more mesalazine and one more prednisone. Hopefully this will help... <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7128.0,"<user_name> Yes, I know. Cisplatin causes kidney damage, so my urinary protein has decreased considerably, but the hair loss is still there!",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7129.0,Interstitial Pneumonia Pulmonary Fibrosis to Cyclosporine and Methotrexate Side Effects:-Co reductase inhibitors markedly reduce levels.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7131.0,"I thought it would be bad when I had a sudden hearing loss and took steroids because the side effects would make my face look like Anpanman, but I didn't think I would also get hay fever.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7134.0,I'm willing to try mesalazine injection but was told to discontinue it because it makes my lower disorders worse and prescribed it again. what's the drug you want me to take that works best? I'm getting more and more fatigued with side effects. ......,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7135.0,"December 17, 2019 - Dermatologist visit. Diagnosed atopic dermatitis and was prescribed minocycline. Redness and swelling calmed down about 2 weeks after application, but some pain remains.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136.0,[Infectious Diseases to Watch Out For in Care] What to do if you have TB: Can you give anti-tuberculosis drugs with strong side effects: an explanatory page -><url> #medicine #infectious diseases #tuberculosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7137.0,"<user_name> I'm on methotrexate too, but my doctor said the pain will come back if I stop. I went to my rheumatologist every other month this month.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7138.0,"Day 3 of infliximab administration. No side effects so far, and I feel a little less thirsty. I thought I had a stomach ache last night, but I'm not sure if it's still there this morning.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7139.0,"<user_name> Me, I had a fever the first time, but the second time I had no fever at all. I only had a rise in temperature and sweating immediately after the inoculation, which made me feel sluggish. I did take some other medications, but I took an antibiotic called infliximab to suppress the immune response.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7141.0,[Pharmacology] Side effects of anti-tuberculosis drugs isoniazid (acyclovir) → liver damage. Urine and saliva become reddish.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7142.0,"I told the doctor that I had a mild allergy to the contrast agent in yesterday's C test, but he couldn't say what it was... I thought I've had a slight fever for a week or so, and this morning it was back to normal...! Hmmm? I don't think I know what it is.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7143.0,"Side effects of antibiotics, nausea and diarrhea... I'll have to go to the hospital tomorrow...",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7145.0,"<user_name> I also took mesalazine yesterday and have a little diarrhea! Medications are amazing, mine was just steroids.'' Mesalazine is the basis of drug therapy for Crohn's disease and ulcerative colitis.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7146.0,"<user_name> I know the side effect of cisplatin is loss of appetite, have you lost weight?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147.0,"Churg-trauss syndrome] Also called allergic granulomatous vasculitis. Eosinophil infiltration of the vascular wall forms granulations. Preceding bronchial asthma. Blood tests are positive for -C, positive and erythrocyte sedimentation rate. Treatment is steroids, severe'<user_name> Nice to meet you! I also had the 1st dose of rituximab last September, I had fever for 2 days starting 6 hours later, but it went down to low 38.5 degrees C. I still think I need cyclophosphamide (anti-C20 antibody)!",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7148.0,I see that azathioprine is being prescribed as an alternative to steroids. It also increases the risk of cataracts and glaucoma as side effects and should be used in consultation with your doctor and pharmacist. #eing #question box <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7149.0,"<user_name> I know cisplatin has some strong side effects, like nausea, which is a tough one. I was also feeling like I probably had the same symptoms when I was fatigued (after all these years?). LOL)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150.0,Azathioprine (Imuran) immunosuppressant drug was reported to cause hepatitis type 2 side effect. Steroids may be contraindicated in patients undergoing anticancer therapy. Caution should be exercised when taking these drugs. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7152.0,"<user_name> I know! I also had a little nausea and vomiting when I was on cisplatin, but that was after about a week lol I know it's hard, but please don't overdo it and take care of yourself.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7154.0,"Today is Methotrexate day! 2 pills each morning and evening. I'm going to change my meds because of the side effects, mouth ulcers and tongue discharge #Sjogren's Syndrome <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7155.0,"Can't I vaccinate tomorrow because I'm allergic to the C-test contrast agent? When I asked him, he said, ""Well... I was scared.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7156.0,<user_name> Good morning I have rheumatoid arthritis and my headaches have gotten worse since I started taking methotrexate. I'm wondering if there might be a side effect... I checked it out and wondered if it could be a drug rash?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7157.0,"The side effects of azathioprine are leukopenia and hypoxemia liver damage; patients with C-19 need to watch out for adverse events such as myocardial infarction and stroke, but the drug is given to reduce its effects and should be given with caution. #pe read<url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7158.0,"<user_name> Thank you. Sorry for the late reply, it is possible that the side effect of amiodarone is hyperthyroidism, and also hypokalemia if you are taking other medications. Please give me some additional information for reference.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7159.0,"Examples of serious adverse reactions to medications include kidney damage from aminoglycoside antibiotics (gentamicin, kanamycin) and anemia from antimalarials and antituberculosis drugs (chloroquine, isoniazid, primaquine). (",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7160.0,"<user_name> I know the side effects of steroids make you more prone to cataracts, glaucoma and osteoporosis. In my case, my symptoms haven't improved in over a month, so I'm not going to the hospital and I'm on observation while also taking my meds! I hope it gets better soon...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7161.0,"Wednesday, March 30, 2021, at home recuperating [Day 42 of steroid treatment] only fish 14 pouches for lunch, can I sleep at night? #Nephrosis #citrus ribbon #sky blue #doll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7162.0,"<user_name> Thank you for your reply yes, I am a little nervous because I am currently taking methotrexate for rheumatoid arthritis... I plan to gradually reduce the dose as I see how it goes. I think it's just going to make the pain worse so I don't have a choice! Let's just get along with each other.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7163.0,"I'm taking an immunosuppressant called infliximab, and the side effect is diarrhea. My stomach hurts.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7164.0,"<user_name> When I started taking methotrexate, my stomach pain got worse, but so far I don't feel any pain and my headaches are settling down to an occasional one. Medicines are amazing! I hope you find the cause soon!",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7166.0,"<user_name> I have been on prednisolone every other day since azathioprine stopped working. When you are on steroids, you are more prone to loss of appetite and dehydration as side effects. I have to rely on my meds.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7167.0,"<user_name> I also have aspirin asthma. I've been taking the meds, but I've never suffered from the side effects of fever and fatigue that I've been experiencing, so I can't say anything about not taking the antipyretic...",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7168.0,Did you know that cyclosporine inhibits C34? I see it's recommended for immunosuppressant and chronic non-ulcerative keratitis. Can someone please tell me if you know what it is?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7171.0,"6.3(Oct. 27, 9:20 a.m.-)★ For those at risk of developing diabetic ketoacidosis during insulin therapy, if you are taking anti-allergy medications such as metformin or mecobalamin, consult your doctor for pain relief after vaccination.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7172.0,"I had a contrast c test last week. The pain was so intense that I had to take a couple of days off...I'm glad it's finally calmed down after a month or so of headaches, lethargy and queasiness...!!!<url>",1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7173.0,Liver Drugs:1 Infliximab.2 Remicade.3 Gastrointestinal stromal tumors.4 Crohn's disease.5 Liver Drugs:2 Infliximab.3 Gastrointestinal stromal tumors.4 Crohn's disease.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7174.0,<user_name> I too am always prescribed antibiotics when I have a cold. Seems like some don't work for me depending on my symptoms.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7175.0,"<user_name> It seems that insomnia is a side effect of steroids. In my case, the sleep disorder is the worst, and I have to get under the covers to sleep. lol Take care of yourself!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7176.0,<user_name> I have had allergic reactions to contrast media!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7177.0,Side effect of contrast medium? My eyes are bloodshot because of the side effects of the contrast media.... <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7179.0,"Azathioprine side effects include infection, bone marrow suppression, and liver dysfunction. It's really tough when steroids don't work...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7180.0,"Cyclosporine (Papilock Mini) Indications and Side EffectsAcute and Chronic Diarrhea:5- Preparation,Quinolone Acetophen,Mofetil Mycophenolate,Antiepileptic Drug,Pediatrics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7181.0,2021/01/19(Wed) at night home recuperation [Day 46 of steroid treatment] *Biosly 1 tablet #Ulcerative colitis #C #Imuran #Prednisone #momo physical condition record,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7182.0,"[Maladies infectieuses à surveiller lors des soins] Que faire en cas de tuberculose : prendre plusieurs médicaments, dont des antituberculeux, tout en surveillant les effets secondaires : cliquez ici pour une page d'explication détaillée≫<url> #médecine #maladies infectieuses #tuberculose.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7183.0,"<user_name> Nice to meet you. My mother also finished one course of anti-cancer treatment (cisplatin) for bone marrow suppression last week and was discharged around April, but she is still in a lot of pain. I hope it will work soon!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184.0,Is anyone else having diarrhea from mesalazine injection - #Ulcerative colitis <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185.0,"The fever does not subside this morning, probably because of the infliximab. When I asked if it was okay to call a hospital that has a fever outpatient clinic, I was told, ""First, take the medicine and then go see a doctor.""",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186.0,"<user_name> Good evening, dear. I seem to be prone to hyperglycemia as a side effect of Rituxan. Since I started taking cyclophosphamide, my hypoglycemic symptoms have eased.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190.0,"<user_name> Thank you, I had a bad coughing and asthma attack yesterday and managed to get through it with a prescription for inhaled steroids.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7191.0,"Side effects with amiodarone include interstitial pneumonia and thyroid hormone abnormalities ""Signature candidate is amio, right?""''1-03-07: dilated cardiomyopathy + ventricular tachycardia > relax heart = beta blockade / maintain circulating plasma volume = replacement fluid, etc. (no drugs that can store blood outside heart) / amiodarone and C for",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192.0,"E POST: Colchicine for pericarditis has been clinically proven effective. However, it is not a long-term treatment option, but rather a side effect to be aware of. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7193.0,"<user_name> During the contrast C, it felt like my body was getting hot! I heard that the pain gets stronger when your body temperature gets higher, but I didn't have that. I thought it was that because I had a headache and nausea until yesterday, but it went away when I took my medicine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194.0,"I started taking infliximab internally yesterday and the fever has subsided, so maybe it's a good thing I don't have to rely on medication. If I take it for 3 more days, I'll be cured by tomorrow, so I'll do my best to finish it!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7196.0,Contraindications for azathioprine and xanthine derivatives are: well-known leukopenia and purpura; central nervous system disorders may cause demyelinating symptoms; histamine expression must also be increased.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7197.0,"<user_name> I've never used s for atrial fibrillation. I also think it would be better to consider the risk of complications with amiodarone, like cirrhosis or something.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7199.0,"On the 2nd day of cisplatin infusion. I had a hard time with nausea and heartburn, but I finished it successfully. Thanks to this, the side effect of frequent urination has calmed down... Tomorrow is my first day at work after being discharged from the hospital! <url>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200.0,"I don't know if pentasa is bad or mesalazine. I can't take any more ulcerative colitis meds, so what can I do #UlcerativeColitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201.0,"<user_name> I had a drug rash about 2 weeks in and now I'm on Pentasa, Mesalazine and Mya!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7203.0,"Is it because I take cyclosporine? I have to take it when the headache gets worse, and it's bad if I forget to take it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204.0,<user_name> I have also had a drug rash with amiodarone. I think you should talk to your doctor about it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
