train_id,text,C0027497:悪心,C0011991:下痢,C0015672:倦怠感,C0042963:嘔吐,C0003123:食欲不振,C0018681:頭痛,C0015967:発熱,C0206062:間質性肺疾患,C0023895:肝障害,C0012833:浮動性めまい,C0030193:疼痛,C0002170:脱毛症,C0004096:鎮痛剤喘息症候群,C0022658:腎障害,C0020517:過敏症,C0917801:不眠症,C0009806:便秘,C0005956:骨髄機能不全,C0000737:腹痛,C0010692:出血性膀胱炎,C0015230:発疹,C0149745:口内炎
7679.0,<user_name> は、抗がん剤です。シクロフォスファミドという血管拡張薬を投与します。痛みが強い場合はステロイドの量を増やしたり、血液製剤も一緒に使うこともあります。副作用が心配ですが、お大事になさってください。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680.0,今日は造影剤入れてのC検査昨日から胸から下が腫れたり熱感とかで動けなくなったら、どうしようと不安なんだけど...これなんだろうか。 #子宮筋腫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681.0,シスプラチン投与3日目。今日も吐き気、嘔吐なし。昨日と変わらないくらいは元気な様子。食欲もありおやつに混ぜて食べさせました。まだ少し残尿感ありです。明日から頑張ろうね <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7682.0,<user_name> そうなの私もミノサイクリンで薬疹がでたり治ったりを繰り返してるから、そうなったんだなと...。でも私は副作用に悩まされずに生きてるよ!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7684.0,今週はメトトレキサートの日。服用して5日経つけど、今のところ副作用もなく過ごしてますただ関節痛がかなり酷くなってきた! <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685.0,病態1徐脈2呼吸困難3低酸素血症4血液粘度低下6意識障害5無気肺(治療はステロイド・シクロフォスファミド・副腎皮質ステロイド)#まっとのまっとうなべんきょうきろく,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686.0,メサラジン腸溶錠300mg「」(メサラジン腸溶錠・100mg)<url>#潰瘍性大腸炎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7687.0,<user_name> メトホルミンは糖尿病で服用している方にも処方されますよ。それの副作用が多毛、食欲亢進や体重増加などですからね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688.0,風邪が治ってきたと思ったらまた悪化。抗生剤飲み始めてから3日目だし、まだちょっと喉の痛みはあるしで昨日から薬を中断してたんだけど今朝も全く変化なし。さっき飲んだカロナールとアセトアミノフェン飲んでるから大丈夫かな...?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691.0,(潰瘍性大腸炎)の免疫抑制薬はアザチオプリンかアロプリノールがいいってネットで見たけどアレやったんかなあ? <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692.0,<user_name> それは大変でしたねアスピリンのアレルギーがあると喘息が出る可能性もありますよね?もしそうだったら主治医にご相談してみてもいいかもです。お大事になさって下さい!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7693.0,C関連血管炎の治療副腎皮質ステロイドとシクロフォスファミドの併用が標準療法加えて非odgkin悪性リンパ腫の治療薬であるリツキシマブ(抗C20抗体)が多発性関節炎性肉芽腫症'<user_name>私はシクロフォスファミドでした。副作用は嘔吐と食欲不振、下痢が酷いです。でも1ヶ月に3回やらかして元気になりましたよー,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694.0,メトホルミンってやつ飲んでるけど、副作用でお腹がゆるくなったり下痢になったりするのかなーでも1日1.5食しか食べてないから空腹感はない。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7695.0,(organic anion transporting polypeptide)2シクロスポリンとメトトレキサートの併用:腎機能が低下した患者および重篤な腎障害患者において、皮膚症状や全身性強皮症の増悪を軽減することが示されました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7696.0,ミノサイクリンの副作用で、めまいと吐き気が酷くなってしまった...どうすれば治るんだ?,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7697.0,シスプラチンは吐き気・嘔吐があるから脱水症状のリスクもあり。#耳鳴り #高音障害型難聴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699.0,アザチオプリンの副作用で血糖値爆上がりしてめっちゃ怖かったからやっぱりステロイドは効くな...プレドニン20mg→30mgに減量になったけど吐き気、脱力感と倦怠感強すぎてつら,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700.0,メサラジンで腸が動きづらくなって便秘になってしまった。今朝は腹痛と下痢だったけど、また大腸炎っぽくなってきたこの調子だと退院までもう少しだと思う... <url>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7701.0,<user_name> 抗生剤飲んでるからね熱はないみたいだし、大丈夫だよ〜!私も昨日風邪薬とロキソニン飲んだら頭痛くなったよ。今朝起きて少しマシになったかな?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702.0,イソニアジド錠副作用に肝障害と腎障害があるアスピリン、トラゾドン、スルピリン、アルコールの禁忌クラリスロマイシンsはアレルギー反応を起こしやすいプロピルチオウラシルは陰核肥大を起こす,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706.0,<user_name> シクロスポリンを服用し始めて4年目になるので、ちょっと不安がってきますね。リウマチの方も治療頑張りましょう!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7709.0,潰瘍性大腸炎が2週間続いてる。メサラジン(プログラフ)飲み出して1週間でほぼ症状消えてたのに最近またぶり返したんだけど、どうして...Cもまだ少し高いから来年は通院しないほうがいいかなぁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7710.0,<user_name> こんばんはシクロスポリンを飲まなくて良くなったので、それも関係してるみたいです。でも尿蛋白が上がったままなので、腎機能の低下による高血圧なのかな...と気になってたんですよ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711.0,<user_name> うちも、3年前に脳梗塞になりました。入院した病院ではアスピリンを処方するしかなかったです。心筋梗塞だとおっしゃってましたが、どうなんでしょうか...?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713.0,造影剤の副作用で頭痛が酷くて病院に相談したら整形外科行きになりました。お腹も空いたし、検査するつもりだったけど明日は休みだしなあ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715.0,<user_name> あー、メサラジンで薬疹出てるのかな?私も3年位前から出始めて2回ともステロイドと保湿剤塗り続けてたんだけど治らなくてお医者様に相談した方がいいと言われた事ある,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716.0,<user_name> こんにちは。私も副鼻腔炎、喘息持ちなんですがワクチン接種して大丈夫かなと思ってます。抗結核薬でアレルギー症状が出たことあるので抗体調べたのですが数値的に問題ないらしくて安心しました【一般名】エタンブトール【商品名】エサンブトール【薬効分類】抗結核薬【投与量】0.75g【適応】肺結核【副作用】視力障害【薬理】核酸合成阻害作用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7717.0,<user_name> メトホルミン飲んでてお腹痛いありがとうございます,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7718.0,<user_name> ステロイド剤は免疫抑制作用もあるから、感染症にかかりやすくなるみたいでもコロナ治療で咳が酷くなったんだよね!?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7719.0,シクロスポリンは関節痛の疼痛抑制に有効だが、腎障害には推奨されない <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7721.0,\アトピー性皮膚炎の治療薬/<url>ベトネベートクリームは、ステロイド成分(ベタメタゾン)に、抗生物質成分(フラジオマイシン)が配合された外用薬。アトピー'<user_name> こんばんは私も今月頭から急にアレルギー性の気管支炎になってステロイド剤の吸入器使ってたんだけど副作用で顔やお腹がぽっこり膨らんでてめっちゃ痛くて仕事に集中できない感じです,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7722.0,<user_name> Cの先生に質問なのですが、骨髄抑制がある薬を服用してるんですか?またアザチオプリン(アロプリノール)でも副作用で脱毛があったりするみたいです。その辺り調べてみると良いと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7723.0,インフリキシマブ投与後2日目()まだ少しだるいが、だいぶよくなってきました。昨日の検査でCの値は1/10まで下がってしまってたからかも... <url>,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725.0,<user_name> アサコールは、ペンタサと同じです。潰瘍性大腸炎の薬として効果があったとの研究結果がありますが、これはメサラジンによるクローン病や潰瘍性大腸炎の治療ではないでしょうか?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7726.0,シクロスポリンの副作用・眼圧上昇(緑内障になる)・低g血症(多毛による皮膚萎縮、視野狭窄・薬剤性白内障,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727.0,sによる間質性肺炎(メトトレキサートなど)は、重症筋無力症や脳梗塞などの重篤な疾患の合併率に差はない<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728.0,<user_name> 私はシスプラチンでした。吐き気と胃腸の不快感に悩まされましたが、-1が効いてきました。私も抗癌剤はやめられないかなぁ?って感じです。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729.0,<user_name> 私はメサラジンを飲み始めてから、不眠や倦怠感がなくなっています。私にはこれが効いてるのかな!?と実感した次第です,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730.0,<user_name> アミオダロンで甲状腺機能低下症になるらしいから、副作用に甲状腺ホルモン異常があるのかもね。肝機能の検査は定期的にしてる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7731.0,今日は、脳動脈瘤の定期検診でした。造影剤を投与して検査を受けますが、お腹に悪い物はないそうです!先生からのお話も聞いてきましたが...「大腸がんになる人もいる」との事なのでひとまず安心しました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7733.0,<user_name> 抗結核薬は副作用に肝機能障害があります。なので、他の薬剤と併用して投与する事で発症するリスクが高いのです。特に副腎皮質ホルモン(ペプシン)も作用するので脳症がある患者さんには使いやすいかと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735.0,昨夜は久しぶりにメトトレキサートを飲む日。朝と昼の食後1時間ほどの間に、足が浮腫みますね#関節リウマチ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7736.0,の病態1関節リウマチ→免疫グロブリン療法(ネフローゼ症候群など)2低g血症→ステロイドやシクロフォスファミドの投与,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7737.0,アザチオプリンは臓器移植の拒絶反応に使用されてきた。潰瘍性大腸炎患者の約95%が、このクローン病を引き起こす危険性が高いことが明らかにされました。(ancet ct 2019;378:127)<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738.0,ミノサイクリンって抗生剤を服用すると、歯茎の痛みが和らいだ。副作用で頭痛や倦怠感が出やすいらしく、お昼に2錠飲んだだけで夜中に目が覚めてしまった,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7739.0,<user_name> シスプラチンは、吐き気・倦怠感が強いのが難点ですね...お大事になさって下さい。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7741.0,<user_name> メサラジンの副作用に、吐き気と腹痛ってありますよね...薬疹なのかな?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7742.0,<user_name> はじめまして、フォローありがとうございます。私もシスプラチンを3クールで2クール終わってから体調が悪くなってきて1週間くらいお休みしてました。薬の影響なのかなんなのかわかりませんが倦怠感はあるみたいです...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743.0,<user_name> 私はシスプラチンを投与したあとは吐き気、嘔吐がひどくなりましたお医者さんに言われた通りだったんですけどね。,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7744.0,病態1関節リウマチ⇒ステロイド療法中、またはそのほかの病気を併発している場合は免疫グロブリンの投与を行う。2低a血症⇒ステロイドの副作用(易感染性)3甲状腺機能低下症⇒3ステロイドの副作用(骨粗症,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746.0,"アザチオプリン、キサンチンオキシコール酸代謝酵素阻害薬(-448)による肝障害をきたす薬剤は?,5-メチルプレドニゾロンとチクロピジン。臨床的には大腸癌の早期発見に関わりそう。,感染症",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7748.0,<user_name> お返事遅くなってすみません。私はシスプラチンは腎毒性が強くて点滴してもらえないのですが、吐き気が酷かったり嘔吐と倦怠感で辛い時がありました。抗がん剤治療の時は5日間ぐらい通院するそうです。,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7749.0,メサラジン注腸はクローン病や潰瘍性大腸炎、クローン病に有効である。12ヶ月の服用で副作用が出る事が多く10日以内に投与中止をしないと死亡率が上がる可能性があるとの論文が発表されている。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750.0,<user_name> こんばんはプレドニンを朝夜3錠ずつ飲んでいます。副作用がかなり少なく飲みやすくなったように感じます!ステロイドのせいか、食欲不振と吐き気も酷いですが何とか頑張って食べてますシクロスポリンやめたらもっと調子悪,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7751.0,造影剤でアレルギー反応出たらしいのでワクチン打たない。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7752.0,<user_name> 私もコルヒチンで薬疹出たことありましたよ今は飲んでません。副作用に嘔気や吐き気があるんですかね?早く治りますようにー!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7753.0,インフリキシマブ投与から3日。が切れてきたのと、お腹は緩くなったような気がする 痛みやら関節痛やらで何ともしんどいなぁ...,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7754.0,今朝は腹痛が酷く、メサラジン飲みました。お腹空いてないのかな? <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755.0,<user_name> 外から失礼します。アミオダロンは肺胞上皮細胞を抑制し、アルドステロンの分泌を促すことで心不全の治療に用いられる薬です。使用量の目安としては1日2g程度ですが、副作用に間質性肺炎や肝機能障害があります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7756.0,[2021.ec.17発行] #糖尿病 先天性難病()は、免疫学的機序によって生じた自己免疫疾患であり、ステロイド治療やシクロフォスファミドなどの薬剤が原因である。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7757.0,シクロスポリン(パピロック)を飲み始めて丸1日経った...副作用に不眠があるらしく今のところは落ち着いて寝てる。あとちょっと頑張れ私!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758.0,アミオダロンによる間質性肺炎と甲状腺機能異常はどっちの副作用もありますね。-Co-2では、血管外漏出+低ナトリウム血症になりやすいですね。どちらも注意すべき病気です。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7759.0,<user_name> あぁー、メトホルミンですねうちは糖尿病で飲み始めて3ヶ月ですがまだ飲んでないです。糖尿の薬と併用してても副作用が心配なので主治医に相談してくれないかって聞いてみたら良いと思います!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7761.0,C関連血管炎の治療副腎皮質ステロイドとシクロフォスファミドの併用が標準療法加えて非合併性の浮腫や肝細胞癌の治療薬であるリツキシマブ(抗C20抗体)が(多発性関節炎性肉芽腫症(,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7762.0,【薬剤師の方に質問です】抗結核薬はイソニアジドとピラジナミドが有効で、クラリスロマイシンも配合されている。薬剤性肝障害を起こす可能性があるため慎重な投与が必要となります。参考にしてください!<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763.0,<user_name> はじめまして。わたしはシスプラチン投与の2日目にして、吐き気・倦怠感がひどくなりました。副作用なのかな?と不安でしたが、とりあえず今は元気です!,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764.0,メトホルミンの長期内服によるit.12欠乏による末梢神経障害が観察された2型C-19 \xa0...糖尿病専門医の間質性肺炎サイトカインストームを予防|ニュース/最近の関連情報 | 糖尿病リソースガイド<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765.0,抗生剤のせいでお腹壊してる胃もムカムカする,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766.0,<user_name> 私も抗がん剤シスプラチン療法を3クールやってる最中で、少し吐き気や気持ち悪さもありましたが今は元気です!副作用が心配ですが頑張りましょうね,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7767.0,<user_name> ステロイド剤は免疫抑制ですからね...。コロナ感染すると血栓とかも出来るらしいので、早めに治療した方がいいと思います,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768.0,インフリキシマブ投与後3週間。だいぶ良くなってきてるけど、まだ微熱あるしちょっとダルいのと気持ち悪い...Cは8月1日の検査の結果で決まるらしいからそれを信じて様子見,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769.0,アザチオプリンの副作用で細胞が壊滅的に増殖してるって事か?ステロイド性免疫介在性全身性疾患に対してイベルメクチンを投与したら良いんじゃないか、という論文は出て来ない。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770.0,麻疹がなかなか治らないのでステロイド剤を飲んだ。薬飲み終わってもまだ残ってるから明日病院行くか悩むな...早く良くなって欲しい,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772.0,昨日からプレドニン1mg→3mgに変更になりました。これで腹痛はなくなるといいなあ...メサラジン効いてますように!#潰瘍性大腸炎 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7773.0,<user_name> 私はシスプラチンの副作用で高音難聴になってるし、薬疹も出やすいけど食欲不振は辛いよ〜,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7774.0,"関節リウマチの治療は?,メトトレキサートなど。※ただし、5歳未満の小児への服用は控える。また、g血管炎の合併をおこすことがあるため、定期的な血液検査を行う。,アレ膠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7775.0,シクロスポリン飲んでから、アトピー性皮膚炎の症状が劇的に改善した。ステロイド剤に頼ってた時と比べたらあんなに酷くならず効果もバッチリ#自然治癒力 をアップして改善を目指す,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7776.0,<user_name> 外から失礼します。アミオダロンは肝障害や肺線維症を引き起こす可能性があるため、慎重に投与する必要があると思います。副作用もありますが、血栓による頻脈・嘔吐などに対する治療でよく使用されます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7777.0,お腹痛くて昨日病院行ったんだけど抗生剤と痛み止めの薬もらって様子見になった早く良くなりますよーに。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7778.0,"【病態・薬物治療】抗結核薬の副作用(間質性肺炎)は、他の疾患の可能性を考慮する必要がある。[要出典].呼吸困難,腎障害,尿失禁が主な症状であり、C陽性となることがある。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779.0,コルヒチンの副作用なのか、下痢と吐き気が止まらない。昨夜の暴食もダメだった模様。夜中に口を開けて寝れないとか地獄すぎる...,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780.0,<user_name> お疲れ様です造影剤の点滴は初めてでしたか?採血や尿路結石が痛そうだった記憶があるので、少し不安も有りますね早く落ち着くといいですね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7781.0,病院行ったら風邪の診断貰ってとりあえず抗生剤出た。早く治りますように <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7782.0,<user_name> ありがとうございます実は、シクロスポリン(ネオーラル)の副作用かも?と心配でしたが、先生に言われた通り「高熱を出さない」ことにしました。今は元気なんだけどさすがに不安になってしまいました...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7783.0,<user_name> 外から失礼します!私も今メトトレキサートを飲んでいますが、副作用の腹痛と下痢で2回程中止になりました。服用し始めてから薬が減ったらすぐに落ち着きましたが、再発を繰り返しています...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7784.0,インフリキシマブ投与から5日。副作用は、関節痛が半端ないけどだいぶ良くなってきた!明日また病院に行って薬の量を調整して貰おう...,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7786.0,<user_name> 初めまして。フォローありがとうございます今年2月で、抗がん剤シスプラチンと放射線の点滴治療をしました。吐き気や嘔吐は治まりましたか?私は副作用が怖くて辞めたんです...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787.0,コルヒチン飲んでると副作用で腹痛があるのねー,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7789.0,抗生剤のせいでお腹痛くなってきたけど明日は仕事行けるかな...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7790.0,<user_name> 私もコルヒチンとsが効かない時があります。ステロイド、プレドニゾロン2mgまで減らしたので3ヶ月経ちましたが良くならず悪化し今はアザニンだけで落ち着いてます。ただ副作用として骨粗症があるので再発リスクもありそうです,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7792.0,<user_name> 僕はプレドニゾロン5mg/日を2年間服用しましたが、腎機能障害が出てきて中止になりました。いま飲んでいるアザチオプリンの量が多くなります。副作用として血糖値上昇がありますね。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7793.0,潰瘍性大腸炎のメサラジンが全然効かないって何なの今日、久々に薬飲んだら吐き気と腹痛酷くなってた,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7795.0,薬による重大な有害反応の例として、アミノグリコシド系抗生物質(ゲンタマイシン、カナマイシン)による腎障害、抗マラリア薬、抗結核薬(クロロキン、イソニアジド、プリマキン)による貧血などがある。(,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7796.0,<user_name> はじめまして。私も3年前にと診断されました。今はシクロフォスファミド(免疫抑制剤)を週に1回、毎日服用していますが副作用の食欲不振と体重増加で困っています。,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7797.0,<user_name> ありがとうございます私はバイアスピリン飲んでいますが、今は出血してないかも確認できて安心しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7798.0,ミノサイクリンは阻害作用があるから、慢性疲労症候群には使用しない方がいいのかもしれないね。(※あくまであくまでも個人の見解ですが...) <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800.0,<user_name> はじめまして!私も先月、膀胱がんの抗がん剤(シスプラチン)の治療で4ヶ月入院した事がありました。2回程点滴をして1回目の治療後に吐き気と嘔吐が続きましたが、3日目には少し落ち着いてきて,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7801.0,今日はメトトレキサートの日!朝5mg→25mgに増やした。副作用で口内炎が2つも来週から6mgになると、またお薬増えるなぁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7805.0,<user_name> そうなんですねステロイド剤はほんと、使いたくないですよね...。息子が小さい時にアトピー性皮膚炎で入院した事あるので、どうかお大事になさって下さいね!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7806.0,<user_name> 私の場合ですが...抗がん剤治療のシスプラチンで腎障害を起こした後、5年経ってるからかも知れません。点滴した時の出血が残ってないかとか不安な事沢山ありました,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7807.0,<user_name> アスピリン喘息でなければ、sは飲めないそうですけどねアセトアミノフェンだと胃の粘膜が荒れるらしくて服用できないようです,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7808.0,糖尿病薬メトホルミンの長期内服はit.12欠乏による末梢神経障害を引き起こし、真性多血症や脳血管障害を引き起こすことも #救急救命士国家試験,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7809.0,昨日お風呂上がりに抗生剤を飲み忘れたせい?朝起きた時、歯が痛いなぁと思っちゃってね#副鼻腔炎 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810.0,メサラジン注腸は、ペンタサ(アサコールのジェネリック)と同じ有効成分と配合されているそうです。クローン病や潰瘍性大腸炎など、様々な炎症性疾患の治療に使われます。<url>#C #潰瘍性大腸炎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7811.0,<user_name> シクロスポリン飲んでるから大丈夫とは思う。私も風邪ひいた時とか調子悪い時にやるけど、免疫抑制剤だからコロナが怖くて行けないっていうしね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7813.0,おはようございます今朝は体調が少し良くなってるようです#痛風発作 124日目#禁酒 55日間達成#節酒 8/14〜飲酒#フェブリク 103日目#コルヒチン 101日目#セレコックス,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7816.0,<user_name> 私もステロイド剤飲んでるので免疫力低下しそうな予感がするんですよねワクチン接種から3日後位から熱が出始めて2週間くらい経って、1ヶ月以上経った頃に39〜40度近い熱出てきちゃいました,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7817.0,今日はメトトレキサートを飲みました。昨晩から痛み止めとして服用しているんですけど、朝起きるとお腹が痛い...やっぱり副作用なのかなぁ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
