train_id,text,C0027497:Übelkeit,C0011991:Diarrhöe,C0015672:Erschöpfung,C0042963:Erbrechen,C0003123:Anorexie,C0018681:Kopfschmerzen,C0015967:Fieber,C0206062:Interstitielle Lungenerkrankung,C0023895:Leberschädigung,C0012833:Drehschwindel,C0030193:Schmerz,C0002170:Alopezie,C0004096:Analgetisches Asthma-Syndrom,C0022658:Nierenerkrankung,C0020517:Hypersensibilität,C0917801:Insomnie,C0009806:Constipation,C0005956:Knochenmarkerkrankung,C0000737:Bauchschmerzen,C0010692:Hämorrhagische Zystitis,C0015230:Ausschlag,C0149745:Stomatitis
7403.0,"Ich wurde morgens von einer Katze gebissen und bekam eine Infusion mit Antibiotika, aber ich glaube, die Schmerzen und die Schwellung sind innerhalb eines Tages etwas zurückgegangen. Ich kann es nicht einmal bewegen, wenn es weh tut.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7405.0,"<user_name> Infliximab, wir hatten beim ersten Mal auch Fieber! Das Fieber ging am Nachmittag des dritten Tages zurück und beruhigte sich nach der Einnahme von fiebersenkenden Mitteln. Vielleicht sollte ich ein paar Medikamente nehmen und ins Bett gehen.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7406.0,"Neuromyelitis optica, die Verwendung von Azathioprin bei akuten Exazerbationen ist kontraindiziert. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7407.0,"<user_name> Cisplatin-Nebenwirkungen, Mundgeschwüre und Übelkeit? Ich weiß, dass das sehr schmerzhaft ist, aber ich bin sicher, dass es besser wird, wenn du deine Medikamente nimmst!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7409.0,"Interstitielle Lungenentzündung, die als Nebenwirkung von Azathioprin auftritt (). Steroide wirken nicht und Allopurinol ist unwirksam. Sie kann sich zu diesem Zeitpunkt aufgrund der Einnahme von immunsuppressiven Medikamenten entwickeln. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410.0,"<user_name> Guten Abend! Ich hatte Schwindel und Übelkeit nach der Einnahme von Minocyclin für 3 Tage und es ging weg, wenn ich die Medizin gestoppt. Ich hoffe, Sie kümmern sich um sich selbst.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7411.0,"Ich glaube, ich habe wieder eine Nebenhöhlenentzündung... Als ich gestern im Krankenhaus war, haben sie mir Antibiotika gegeben, was eine Erleichterung war, also werde ich heute etwas länger Medikamente nehmen. Ich bin erleichtert, dass sie es bis morgen Mittag im Auge behalten werden, und wenn es nicht besser wird, muss ich nicht ins Krankenhaus gehen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7412.0,"Pathologie 1Rheumatoide Arthritis → entzündliche Darmerkrankung, Protein-Leaky-Enteropathie.2C → Alveolarepithelzellen halten es für ein Selbstantigen und greifen es an (Antikörperbildung).3Cyclophosphamid vor den Mahlzeiten und vor dem Schlafengehen einnehmen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414.0,"Heute war sein erster Besuch im Krankenhaus seit zwei Wochen und seine Steroide wurden um 1g reduziert!!! Schwindel und Kopfschmerzen sind fast weg, aber er läuft immer noch gut herum. Prednison 30mg/Tag (5-) von 10mg auf 20mg reduziert! Mesalazin.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7415.0,"Mein Sohn hat eine laufende Nase und wir waren beim HNO, um Antibiotika zu bekommen, aber es wird nicht besser... Er hat einen schlimmen Husten, also müssen wir ihm heute den Tag vom Kindergarten freistellen...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416.0,"<user_name> Ich habe auch rheumatoide Arthritis und wenn ich anfange, Methotrexat zu nehmen, werden die Schmerzen stärker. Bitte passen Sie auf sich auf.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7417.0,"<user_name> Mir wurden auch Steroide für plötzlichen Hörverlust verschrieben. Ich hoffe, es geht dir bald besser!!! Passen Sie auf sich auf!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7418.0,"Warum bekomme ich bei der Einnahme von Metformin Verstopfung? Vielleicht liegt es daran, dass ich zu viel Zucker esse und mein Blutzucker nach einer Mahlzeit hoch ist. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7419.0,<user_name> Cisplatin ist ein Krebsmedikament und kann Übelkeit und Erbrechen verursachen. Ich hatte einen aufgeblähten Bauch und Appetitlosigkeit. Ich werde mit meinem Arzt darüber sprechen.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420.0,"<user_name> Danke~! Es ist das erste Mal, dass ich Atemprobleme mit Kontrastmitteln habe, also ist es beängstigend!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421.0,"Meine Colitis ulcerosa hat sich dramatisch erholt und mein Mesalazin war ""Asacol"" mit 1000 mg pro Tablette, aber jetzt heißt es, es sei wahnsinnig bitter <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7423.0,#Bei Colitis ulcerosa C (Mesalazin) werden 2 g 5-Aminosalicylsäure alle 8 Stunden in geteilten Dosen eingenommen. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424.0,"(Colitis ulcerosa) Grundlage der Behandlung:1 Beseitigung der Grunderkrankung.2 Verbesserung der körpereigenen Immunfunktion.3 Direkte Verabreichung von Steroiden an Patienten, die auf andere Behandlungen wie Steroide und Immunsuppressiva nur unzureichend angesprochen haben.4 Einige Immunsuppressiva haben Nebenwirkungen wie interstitielle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426.0,"<user_name> Danke für Ihre Hilfe, ich habe Neurodermitis und Heuschnupfen, aber ich habe gehört, dass die Allergie-Medikamente nicht so gut wirken, wenn sie Steroide enthalten.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7427.0,"<user_name> Ich hatte auch Kopfschmerzen von dem C-Kontrastmittel. Es ist milder als eine unerwünschte Reaktion, aber man fühlt sich krank und möchte sterben, wissen Sie?",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7430.0,"Kombination von Cyclosporin und Tacrolimus: Prograf (Methotrexat) ist ein Stoffwechselhemmer, ebenso wie Haya Colchicin. Indikationen: akute Leukämie, chronische lymphatische Leukämie Nebenwirkungen: interstitielle Lungenentzündung, Leberschäden, Nierenschäden.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7431.0,"(Fortsetzung) Risikofaktoren, Herzinsuffizienz unter Steroiden oder Cyclophosphamid, was zu erhöhtem Blutdruck oder einer Verschlimmerung der Lungenembolie führen kann, eine Koronararterien-Bypass-Operation ist ebenfalls angezeigt, wenn ein Herzinfarkt in der Vorgeschichte vorliegt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7432.0,"<user_name> Cisplatin, in meinem Fall war es Erbrechen und Appetitlosigkeit, ich hatte zwei Krebsbehandlungen, eine war ein Cisplatin, die andere ein Cisplatin. Sie könnten einen schlaffen Bauch bekommen.",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7433.0,"Krankheitsstatus 1 Allgemeiner Zustand nicht gut, Behandlung mit Steroiden in Woche 2 begonnen.3 Dosis von Prednisolon von 30 mg auf 50 mg/Tag erhöht.4 Zu den Nebenwirkungen gehören Hypertrichose, Zahnfleischwucherung, Katarakte und Osteoporose.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7434.0,"<user_name> Steroide machen einen anfällig für viele Krankheiten, wenn die Immunität herabgesetzt ist. Im vorletzten Jahr wurde ich außerdem mit einer Gesichtslähmung ins Krankenhaus eingeliefert. Ich erhole mich jetzt, aber ich mache mir Sorgen wegen der Nachwirkungen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7435.0,"Ich habe eine Hyperurikämie und nehme Colchicin, aber sie sagen, die Nebenwirkung ist Durchfall.... . sie sagten, ich solle es eine Woche lang nehmen, also werden wir sehen, wie es bis morgen läuft.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7436.0,"<user_name> Das ist also passiert! Es tut definitiv mehr weh, wenn ich Methotrexat nehme, und meine Schmerztabletten wirken nicht, also... Ich habe ein bisschen dumpfe Schmerzen, seit die Pillen nachgelassen haben? Ich habe mir Sorgen gemacht, lol. Ich schätze, verschiedene Ärzte haben verschiedene Meinungen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7437.0,"<user_name> Ich habe auch erbrochen, als ich Cisplatin bekam. Ich würde keine Medikamente gegen Übelkeit empfehlen, aber es scheint mich nicht zu stören, wenn man die IV-Dosis reduziert.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7438.0,"Beim gestrigen Arztbesuch wurde ein Arzneimittelausschlag () durch Infliximab festgestellt. Der Dermatologe sagte: ""Ich glaube, Sie brauchen dieses Medikament nicht mehr zu nehmen!"" Das hat er mir gesagt, aber ich habe auch das Gefühl, dass mir aus irgendeinem Grund ein bisschen flau im Magen wird... <url>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7439.0,"Meine Ohren sind seit gestern verstopft und ich habe mir Sorgen gemacht, dass es Stress oder eine Allergie ist? Ich war so besorgt, aber ich bin ins Krankenhaus gegangen und sie haben mich untersucht und festgestellt, dass ich mein Bassgehör verloren habe, also haben sie mir ein paar Steroide gegeben, also denke ich, dass ich wieder gesund werde!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7440.0,"200 Rabatt bis 1 Jun. Wizolone 5mg 90 Tabletten <url> Ein Steroid (Prednisolon), das zur Behandlung von Asthma und Allergien beim Menschen verwendet wird und auch bei Flohallergien und entzündlichen Erkrankungen bei Hunden und Katzen eingesetzt werden kann. <user_name> Seit diesem Jahr haben wir ein Ekzem. Nach der Anwendung der vom Krankenhaus verschriebenen Steroide heilt es schnell ab, aber es ist immer noch ein wenig rot, also werde ich einen Dermatologen aufsuchen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7441.0,"Cyclosporin wurde für ""chronisch obstruktive Lungenerkrankung und Colitis ulcerosa"" aufgrund der Ergebnisse einer klinischen Studie ausgewählt, die die Indikation zur Nierentransplantation lindert. C3- 15% in diesem Fall und deutlich niedriger (vor allem bei Kindern), auch bei der Kombination von Neoral + Cimetidin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7442.0,"Ich habe gehört, dass Durchfall eine Nebenwirkung von Kontrastmitteln ist, aber das ist etwas anderes. Es klingt so, als ob Menschen mit Allergien es vermeiden sollten... <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7443.0,Übelkeit und Kopfschmerzen sind unangenehme Begleiterscheinungen von Kontrastmitteln.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7444.0,"Guten Morgen, Regen am Morgen aufgrund des gestrigen schlechten Wetters#Gichtanfall Tag 147#Erreicht 55 Tage Nüchternheit#Nüchternheit 8/14 - Trinken#Febrik Tag 103#Colchicin Tag 101#Sele",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445.0,"<user_name> Auch ich wurde mit Krebsmedikamenten (Cisplatin) behandelt, die meine Hochtonschwerhörigkeit geheilt haben. Ich hoffe, Sie kommen ohne die Medikamente aus, passen Sie auf sich auf!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446.0,"Guten Morgen, es war heiß und ich habe letzte Nacht gezittert, wahrscheinlich wegen des Regens... Ich will mir morgen frei nehmen und ich hoffe, dass ich morgen zur Arbeit gehen kann. #Gichtanfall Tag 184 #55 Tage Nüchternheit erreicht #Sobriety 8/14 - Trinken #Fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7447.0,"<user_name> Wie geht es Ihnen? Ich habe auch Rheuma, aber ich habe Methotrexat genommen, ich hatte vor etwa einem Jahr Schmerzen an der Basis meiner Finger und einem Teil meines Knöchels. Ich nehme jetzt 10 Prednison 5mg Tabletten pro Woche. Im Medikamentenbuch steht.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7448.0,"Wenn es sich nur um eine Blasenentzündung handelt, erhalten Sie im Krankenhaus oft Antibiotika.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449.0,"<user_name> Hatten Sie irgendwelche Nebenwirkungen von dem Mesalazin, wie Geschmacksstörungen? Ich hatte auch Appetitlosigkeit und so starken Haarausfall, dass ich das Medikament zweimal am Tag nehmen musste!",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7450.0,"Ich nehme Antibiotika, aber die Blasenentzündung geht nicht weg... Ich werde morgen ins Krankenhaus gehen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7452.0,"<user_name> Was für ein Kontrastmittel! Es wird so heiß... Ich bin allergisch dagegen, also habe ich Angst.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7454.0,"Tag 3 auf Cisplatin Ich habe Kopfschmerzen und leichtes Fieber, aber mein Körper fühlt sich besser an. Ich habe noch keine Übelkeit oder Müdigkeit verspürt, also scheint es vorerst in Ordnung zu sein... Ich frage mich, ob mir durch die Nebenwirkung des Durchfalls übel werden könnte lol.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7455.0,"Ich bekomme Übelkeit, juckende Augen und Mundgeschwüre als Nebenwirkung des Minocyclins, ist das in Ordnung?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7456.0,"Für kleine Hunde, atopische Dermatitis, cyclophilmy 25 mg x 30 Kapseln zum niedrigsten Preis. Dies ist eine generische Version des Immunsuppressivums Atopica. Der Wirkstoff Cyclosporin wird zur Behandlung der atopischen Dermatitis ""trockene Keratokonjunktivitis (C) bei Hunden, einschließlich Hautrötung und Juckreiz, Restasis 0,05% ophthalmische Lösung 0,4 ml x 30 Flaschen, zum niedrigsten Preis verwendet. Der Wirkstoff Cyclosporin reduziert die Entzündung in überreagierenden Tränendrüsen, fördert die Tränenproduktion und",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7457.0,"<user_name> Ich habe letztes Jahr um diese Zeit auch jeden Tag Steroide genommen. Als Nebenwirkung davon hatte ich fast eine Osteonekrose, aber es war schwer, sie zu nehmen, um die Schmerzen und den Schmerz in Schach zu halten.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7458.0,"Die Nebenwirkungen von Cisplatin sind so schlimm, dass ich diese Woche drei tägliche Infusionen bekommen habe, aber mich wegen Übelkeit und Magenschmerzen nicht bewegen konnte #Krebsbehandlung #Myelosuppression",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7459.0,"<user_name> Es heilt schneller, wenn man Steroid-Salbe aufträgt! Ich lasse mir von einem Dermatologen Hydroid und Creme geben, aber ich bitte ihn, mir für die schlimmen Stellen ein schwächeres Mittel zu geben.''[Steroide] Für atopische Dermatitis, Ekzeme, Ausschläge usw. <url>Betonnebat-Creme ist ein topisches Medikament, das einen steroiden Bestandteil (Betamethason) und einen antibiotischen Bestandteil (Fradiomycin) enthält. Es handelt sich um ein topisches Arzneimittel, das einen Steroidbestandteil (Betamethason) und einen antibiotischen Bestandteil (Fradiomycin) enthält. Bei atopischer Dermatitis, Ekzemen, Hautausschlägen usw.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7460.0,"<user_name> Ich scheine ziemlich allergisch auf Kontrastmittel zu sein. Aber es war auch mein erster Test, also war es keine große Sache.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7461.0,"<user_name> Entschuldigen Sie, dass ich draußen bin. Ich bin auf Metformin und ich war auf Diabetes-Medikamente und ich hatte Insulinresistenz, aber es schien nicht zu helfen... Mein Blutzuckerspiegel war bei der letzten Untersuchung niedriger, aber ich hatte Appetitlosigkeit und Schlaflosigkeit...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7463.0,"Die Antibiotika haben die Darmflora gestört und ich werde keinen Durchfall mehr haben, was mir den Magen verdirbt. <url>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464.0,"<user_name> Metformin und ein Diabetes-Medikament namens Insulin werden zusammen verabreicht, und wenn Sie das nehmen und keinen Durchfall haben, sollte es Ihnen gut gehen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7465.0,"<user_name> Guten Abend. Ich habe gerade meine erste Colchicin-Einnahme in diesem Jahr beendet, und ich glaube, ich bin wieder da. Ich hatte einen Gichtanfall und Durchfall, der so schlimm war, dass ich keine Lust mehr zum Trinken hatte...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7466.0,"<user_name> Danke, ich war heute Morgen im Krankenhaus und habe einen Bluttest machen lassen! Die Ergebnisse sahen gut aus. Aber sie haben Angst vor Blutgerinnseln, also haben sie beschlossen, mir das Bi-Aspirin nicht zu geben.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7467.0,"Nimmt derzeit Azathioprin und Xanthinoxidase-Hemmer. Die Dosis wurde wegen möglicher Nebenwirkungen, die Übelkeit und Magenschmerzen verschlimmern könnten, auf 30 mg/Tag reduziert. Sie wird sich nun alle zwei Wochen Blutzuckermessungen unterziehen und eine Diätberatung erhalten. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7469.0,"<user_name> Guten Abend! Ist Minocyclin ein antibakterielles Medikament? Ich habe seit letztem Jahr Schwindel und Kopfschmerzen, und ich habe heute angefangen, es zu nehmen. Es ist schon eine Woche, aber es ist immer noch nicht vollständig geheilt und es ist schwer.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7470.0,"Antituberkulosemittel Isoniazid periphere Neuropathie ''[Generischer Name] Ethambutol [Markenname] Esambutol [Medikamentenklassifikation] Antituberkulosemittel [Dosierung] 0,75 g [Indikation] Lungentuberkulose [Nebenwirkungen] Sehstörungen [Pharmakologie] Hemmung der Nukleinsäuresynthese.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7472.0,"<user_name> Wenn es Mesalazin-Tabletten sind, versuchen Sie sie einzunehmen, bekommen Sie davon Bauchschmerzen?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7473.0,"<user_name> Ich frage mich, was der Wirkmechanismus von Cyclophosphamid ist... Ich glaube, ich höre oft davon als Nebenwirkung, wie hämorrhagische Blasenentzündung!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476.0,"Cyclosporin wird zur Behandlung von rheumatoider Arthritis eingesetzt, aber es wurde abgesetzt, wenn zu den Nebenwirkungen Leberschäden gehören. Diese Website scheint die Behandlungspolitik für ausführlich zu erklären! <url> <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7477.0,"[Medikamente zur Behandlung von Colitis ulcerosa] Morbus Crohn (C) Anti-α-Antikörper beteiligt. Methotrexat, Tacrolimus, Madrivin, usw. Morbus Crohn (C) Etanercept, Cisplatin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7479.0,"2009-16: Unerwünschte Wirkungen von Anti-Tuberkulose-Medikamenten. Isoniazid, Pyrazinamid, Rifampicin: Leberschäden/Isoniazid auch periphere Neuropathie/Streptomycin, auditorische Neuropathie'' [Generischer Name] Rifampicin [Markenname] Rimactan [Wirkstoffklasse] Anti-TB-Medikamente [Dosis] 450 mg [Indikation] Lungen-TB [Nebenwirkungen] Leberschäden [Pharmakologie] Synthesehemmung.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481.0,"<user_name> Nun, ich hatte letztes Jahr eine Woche lang Fieber und bekam Antibiotika und fiebersenkende Schmerzmittel verschrieben. Das hat es geheilt, also ist es vielleicht keine virale Infektion.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482.0,"<user_name> Ich hatte Katarakte und Netzhautablösungen als Nebenwirkung von Azathioprin. Dieses Medikament wird in der Anlage zu Prograf nicht erwähnt, aber bei Patienten, die Prednison (Steroide) einnehmen, besteht ein höheres Risiko für ein Glaukom.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483.0,<user_name> Cisplatin sollte wegen des Risikos von Nierenschäden vermieden werden.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484.0,"Ich hatte die Azathioprin-Nebenwirkung einer Leukopenie, die sich durch die Immunsuppressiva nicht verbessert hat, aber ich frage mich, ob das Imuran, das mir für die (chronische) Nephropathie verschrieben wurde, nicht das Richtige für mich war? #Colitis ulcerosa.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486.0,"[#Geschichten von Menschen, die unter den Folgen von #Corona leiden] In diesem Jahr war die Colchicin-Reduktion erfolgreich und das Fieber begann zu sinken. Die starken Schmerzen von vor einer Woche haben sich allmählich verbessert, ich habe aber immer noch Nebenwirkungen (Durchfall und Erbrechen) und leichtes Fieber. etwa zwei Tage.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487.0,"<user_name> Ich verstehe! Meiner hat auch Mesalazin bekommen, aber er hatte eine Menge Nebenwirkungen, wie Magenverstimmung und Durchfall... Aber er hat deswegen zugenommen und jetzt geht es ihm gut, also sage ich, dass es in Ordnung sein wird.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489.0,"Vielleicht war es das Methotrexat, aber ich hatte gestern Abend starke Kopfschmerzen und Lethargie. Gut, dass ich mir heute frei genommen habe #rheumatoide Arthritis.",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490.0,"<user_name> Es heißt, dass die Koronas zu Blutgerinnseln neigen. In einigen Fällen wurde den Patienten blutverdünnendes Bi-Aspirin verabreicht, das einen hämorrhagischen Schock verursachte, an dem sie starben. Wurden diese Patienten nicht geimpft?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491.0,"<user_name> Sie hatten Anorexie als Nebenwirkung von Cisplatin! Ich hoffe, Sie finden das richtige Medikament für Ihren Magen! Bitte, lassen Sie uns zusammenarbeiten!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7494.0,[Nebenwirkungen von Tuberkulose-Medikamenten] Rifampicin () → Leberschäden. Rötlicher Urin und Speichel.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7495.0,"<user_name> Auch bei mir wurde im November letzten Jahres eine akute lymphatische Leukämie diagnostiziert. Ich habe danach fünf Tage lang Krebsmedikamente eingenommen, aber die Wirkung war schwach und ich hatte alle zwei Monate einen Rückfall. Und heute, nach der dritten Dosis Cyclophosphamid, scheinen die Schmerzen auf einmal nachgelassen zu haben.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496.0,"Seit der Verabreichung von Infliximab ist nun eine Woche vergangen. Heute bin ich morgens mit leichtem Fieber (37,1 °C) und ohne Kopfschmerzen aufgewacht. Ich werde den Arzt nächste Woche wieder aufsuchen, wenn die Ergebnisse der Blutprobe von morgen früh vorliegen.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7498.0,"Ich musste mir heute frei nehmen, weil ich allergisch auf das Kontrastmittel reagierte () Ich werde bald geimpft!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7501.0,"Es scheint, dass man keine Kontrastmittel verwenden sollte, weil man darauf allergisch ist. Ich hatte in meinem Fall einen leichten Fall von Anaphylaxie, aber ich war besorgt, als ich hörte, dass ich nach der zweiten Impfung etwas müde war.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7502.0,"<user_name> Es war das Cyclosporin! Es ist wirklich erschreckend, wie krank deine Kinder sind... Ich hatte eine schlimme Nierenerkrankung, also nahm ich jahrelang Steroide zur Behandlung. Jetzt habe ich das Gefühl, dass ich fast in Remission bin...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503.0,"Ich nehme seit zwei vollen Tagen Cyclosporin. Die Wirkung ist viel besser, aber es gibt immer noch Rötungen. Ich frage mich, ob ich einen Dermatologen aufsuchen sollte? #atopische #atopische Dermatitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7504.0,"<user_name> Ja, das ist richtig. In meinem Fall hatte ich schon bei der ersten Dosis der Steroide ein dumpfes Gefühl wie Muskelschmerzen am ganzen Körper. Mein Immunsystem ist geschwächt, so dass ich anfälliger für Infektionen und Autoimmunkrankheiten bin.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7505.0,"#Fibromyalgie Kopfschmerzen und Übelkeit bleiben trotz Einnahme von Minocyclin und Loxonin bestehen. Wenn ich mir heute frei nehme, werde ich in ein anderes Krankenhaus gehen, um einen Arzt zu konsultieren.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506.0,"Ich war beim Zahnarzt und er sagte, es könnte eine Mittelohrentzündung sein und gab mir Antibiotika. Ich kann den Schmerz nicht loswerden!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507.0,"Guten Morgen, Morgenspaziergang, da es letzte Nacht so aussah, als würde es regnen. #Gichtanfall Tag 176 #Erreicht 55 Tage Nüchternheit #Sobriety 8/14 - Trinken #Febrik Tag 103 #Colchicine Tag 101 #Seleco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7509.0,"Die Kontrastmittelinjektionen waren schmerzhaft, ich habe Schmerzmittel bekommen und eingenommen, aber ich kann damit leben <url>.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7510.0,"<user_name> Ich nehme seit einer Woche ein Antibiotikum namens Minocyclin, und die Übelkeit und Müdigkeit, die eine Nebenwirkung davon zu sein scheinen, sind nicht verschwunden, und die Appetitlosigkeit scheint mit den Aknemedikamenten zusammenzuhängen... (lacht)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
