train_id,text,C0027497:nausées,C0011991:diarrhée,C0015672:fatigue,C0042963:vomissements,C0003123:anorexie,C0018681:maux de tête,C0015967:fièvre,C0206062:maladie pulmonaire interstitielle,C0023895:problèmes de foie,C0012833:vertiges flottants,C0030193:douleur,C0002170:alopécie,C0004096:syndrome d'asthme analgésique,C0022658:insuffisance rénale,C0020517:hypersensibilité,C0917801:insomnie,C0009806:constipation,C0005956:dysfonctionnement de la moelle osseuse,C0000737:douleur abdominale,C0010692:cystite hémorragique,C0015230:exanthème,C0149745:stomatite
9501.0,"Depuis que j'ai commencé à prendre de la minocycline, la douleur s'est beaucoup atténuée, je la prends depuis environ un mois d'affilée, bien que la neuropathie ne soit pour moi qu'un effet secondaire...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9504.0,"<user_name> Oui, les stéroïdes sont des médicaments forts, mais j'ai peur des effets secondaires.... Nous sommes récemment allés chez un dermatologue à cause d'un mauvais eczéma aussi. C'est une prescription mixte de pommade et de médicament à boire ! J'espère que ça ira mieux bientôt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9505.0,"L'infliximab, un médicament pour la colite ulcéreuse, est maintenant disponible. L'imatinib, qui a gagné en popularité en tant que médicament anti-clonal, a un taux de pointage élevé au Japon et divers essais cliniques ont déjà établi son utilisation pour la polyarthrite rhumatoïde. Cependant, plusieurs études ont été menées sur les effets secondaires, notamment la "" pneumonie interstitielle "" et les "" infections graves "". \c}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9506.0,<user_name> Merci lol La mésalazine c'est 6 comprimés par jour j'ai entendu dire que ça rendait l'estomac lâche. Je vais faire un test la prochaine fois parce que je pense que je vais encore avoir une gastro-entérite !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9507.0,"<user_name> Je prends des stéroïdes et de la colchicine, mais ils ne guérissent pas l'arthrite. Dans mon cas, c'est quand ils ont suspecté une vascularite g, donc est-ce un bon diagnostic ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9508.0,"<user_name> Oh j'ai aussi souffert d'insomnie comme effet secondaire de l'amiodarone, donc j'espère que les choses vont se calmer bientôt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9509.0,Je suis allergique au produit de contraste. Je commence à avoir mal au ventre et la nausée me fait mal... #rzone,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9510.0,La minocycline est un médicament antibiotique qui peut provoquer des intoxications alimentaires et des troubles gastro-intestinaux<url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9511.0,Comprimés d'isoniazide Il se lie aux hormones corticostéroïdes et agit sur elles () et est utilisé pour traiter la lipoprotéinose endométriale. Consultez toujours votre officine ou votre pharmacien si vous prenez ou avez pris de l'isoniazide. Il convient également d'interrompre le traitement pour réduire les effets secondaires et autres problèmes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9512.0,"<user_name> La metformine doit être prise après les repas, vous risquez donc d'avoir des diarrhées.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9514.0,"Les effets secondaires du cisplatine sont la perte d'appétit et les vomissements. Je pense que cela se calmera après avoir pris des médicaments anti-nauséeux, mais il est trop difficile de restreindre mon régime alimentaire... Atteinte médicamenteuse de l'oreille interne due aux antimicrobiens aminoglycosides, aux diurétiques de l'anse, à l'aspirine et au cisplatine. Perte auditive neurosensorielle débutant dans les aigus.",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9515.0,"<user_name> Enchanté de vous rencontrer ! Je ne pouvais pas utiliser un médicament immunosuppresseur appelé azathioprine, et j'ai dû faire un long séjour à l'hôpital et subir une opération pour une colite ulcéreuse ! Les stéroïdes ont toutes sortes d'effets secondaires.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9517.0,"Azathioprine, que se passerait-il si vous endommagiez les cellules avec de l'azathioprine, des lectables ? Je pense. Comme les stéroïdes, je ne pense pas que le risque soit élevé pour les personnes immunodéprimées, à cause des effets secondaires comme les ulcères.... <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9518.0,"<user_name> Je sais que l'insuffisance surrénale due à l'utilisation à long terme de stéroïdes et l'ostéoporose vous ont affectée, et je me demande si je ne devrais pas aussi arrêter de prendre ces médicaments...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9520.0,"<user_name> Merci, je m'inquiète de l'hypoglycémie, j'ai demandé à mon médecin mais il a dit que ça n'a pas fait beaucoup de différence. Vous lui donnez de la metformine deux fois par jour, le matin et le soir, n'est-ce pas ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9521.0,"2009-16 : Effets indésirables des médicaments antituberculeux. Isoniazide, pivoxil, rifampicine : atteinte hépatique/isoniazide également neuropathie périphérique/streptomycine, neuropathie auditive.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522.0,"<user_name> J'ai dû attendre 30 minutes après l'inoculation parce que je suis allergique aux produits de contraste - si j'avais eu seulement une heure et demie de libre, j'aurais eu un suivi assez long, eh bien, ça devrait aller !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9523.0,"<user_name> Merci. Dans mon cas, cela signifie-t-il que la vaccination n'a pas été très efficace, en partie parce que j'étais sous stéroïdes pour une insuffisance surrénale ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9524.0,"<user_name>Merci pour votre aide ! Oui j'ai commencé à prendre de la cyclophosphamide le 3 avril à cause de graves effets secondaires. Cela a provoqué une éruption cutanée sur tout mon corps et c'était très difficile, mais ça s'est calmé depuis la deuxième semaine et ça s'améliore un peu~ !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9527.0,"<user_name> La metformine et les 2 inhibiteurs peuvent être utilisés ensemble. (Utilisation déconseillée chez les patients diabétiques ou présentant des troubles préexistants de la sécrétion d'insuline), mais uniquement si les effets secondaires sont graves. Faites attention !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528.0,"<user_name> Mésalazine, j'ai eu des douleurs juste après avoir commencé à le prendre, mais elles ont disparu, comme s'il fonctionnait. Mais il semble que j'ai une réaction allergique aux ingrédients de ce médicament, alors je ne l'utilise plus.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9529.0,"<user_name> Dans mon cas, j'ai eu des selles sanglantes à cause de la mésalazine et du Lialda, mais l'estomac lâche signifie que c'était une gastro-entérite... ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9530.0,"J'ai de l'hyperglycémie comme effet secondaire de la cyclosporine, donc le médecin m'a dit bonne nuit. 10-15 comprimés avant le petit déjeuner comme d'habitude quand je prends la pré (8 comprimés par jour) #ColiteUlcérative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9532.0,"L'azathioprine (mercaptopurine),Imigran perfusion intraveineuse allopurinol, tacrolimus&amp ; Feburic comprimés combinés et les médicaments anticancéreux ont également été signalés pour causer une infection aiguë après environ une semaine d'administration. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9533.0,"Jour 2 après l'administration de l'infliximab. Hier, j'avais moins de douleurs, mais aujourd'hui j'ai de la fatigue ? Une gêne dans la gorge ? J'ai encore un peu mal... J'ai toujours de la fièvre, de la toux et des maux de tête, et j'ai entendu dire que certains enfants ont des problèmes d'estomac comme effet secondaire, donc je suppose que ça en fait partie - #UlcerativeColorectal",0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9534.0,"<user_name> Oh,  J'ai entendu dire que la pneumonie interstitielle était un effet secondaire de l'amiodarone. On dirait que vous pourriez aussi avoir une hypertension pulmonaire.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9535.0,"<user_name> Merci, elle avait un dysfonctionnement du foie comme effet secondaire de l'infliximab. J'étais heureux d'entendre que le médicament fonctionnait - mais je suis toujours inquiet....",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9536.0,"Quelles sont les contre-indications de l'azathioprine et de la mercaptopurine ? Myélosuppression, leucémie, alopécie. *Révisé le 1/6/2012.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9537.0,J'ai entendu dire qu'un effet secondaire de la cyclophosphamide est la cystite hémorragique... Je me demande si je peux en parler à mon médecin.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9538.0,"<url> - Le traitement combiné par méthotrexate pour la polyarthrite rhumatoïde (vediatrics, ed 2019) n'a pas été étudié pour le bénéfice de la prise orale chez les patients présentant un dysfonctionnement rénal.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539.0,"<user_name> J'ai aussi eu du mal avec les nausées et les maux de tête pendant mon séjour à l'hôpital. La perfusion de cisplatine a commencé à provoquer des effets secondaires après environ un mois et j'en suis à ma quatrième perfusion maintenant, mais je pense que ça marche et que mes symptômes s'atténuent. Je suis désolée de vous avoir causé des soucis. ",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9541.0,"L'un des effets secondaires de l'azathioprine est la pneumonie interstitielle. Il a été suggéré qu'il y a un lien entre l'inflammation, la neuropathie et la démyélinisation due à une immunité réduite en raison de l'infection par le -Co-2. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9542.0,"<user_name> Je souffre également de rhumatismes et je prends du méthotrexate depuis une semaine. La douleur et le gonflement de mes articulations sont bien meilleurs, mais j'ai encore quelques gênes !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9543.0,Je suis d'humeur merveilleuse et je vais éclater de mon cœur avec la tête pleine d'aspirine / ''<user_name>J'ai pris à la fois du Bufferin (aspirine) et de l'Ibuprofène et mes crises d'asthme ont cessé.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9544.0,"<user_name> Je vois ! Je suis sous cisplatine depuis deux ans, et je suis surtout préoccupée par les effets secondaires du C, les problèmes gastro-intestinaux.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545.0,"Bonjour, hier soir j'ai vomi pendant un long moment. On m'a soigné avec de la colchicine et de la loxonine. Que faites-vous lorsque vous avez des douleurs à l'estomac au milieu de la nuit et que vous ne pouvez pas dormir ? <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9546.0,<user_name> J'ai entendu dire que les médicaments anti-tuberculeux (par exemple l'isoniazide) sont prescrits pour les symptômes du rhume. Peut-on prendre sans danger des antalgiques antipyrétiques vendus en pharmacie ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9547.0,"<user_name> Excusez-moi d'être dehors. Puis-je me faire vacciner si je prends du méthotrexate ? J'avais de la polyarthrite rhumatoïde, mais après deux semaines de traitement, j'ai eu des douleurs dans la région de l'omoplate, alors j'ai vu un chirurgien orthopédiste qui m'a fait une injection !",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9548.0,"Mon médecin est venu me voir aujourd'hui et m'a dit que mon C s'était un peu amélioré. Cependant, le médecin a signalé qu'il est sujet à un dysfonctionnement du foie lorsqu'il commence à prendre de l'azathioprine (mercaptopurine), il a donc décidé de ne plus en prendre.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9549.0,"La minocycline est utilisée pour traiter les maladies chroniques et d'autres affections. Toutefois, elle doit être utilisée avec prudence pour les affections cutanées. <url>#Examens de spécialistes en dermatologie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9550.0,"J'ai beaucoup de maux de tête et de somnolence, ce qui peut être un effet secondaire des produits de contraste. J'ai également des nausées.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9551.0,"En raison du risque d'effets secondaires du cyclophosphamide, de cystite hémorragique, d'infarctus du myocarde ou du cerveau et d'augmentation de la glycémie, prenez un anticoagulant oral (egener) pendant environ 3 jours après l'administration. #Examen national du personnel paramédical.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9552.0,Facteurs de risque d'ulcères s:1 Vieillesse.2 Antécédents d'ulcères.3 Traitement concomitant par stéroïdes/anticoagulants.4 Utilisation de doses élevées et de s multiples. Tels que.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9553.0,"<user_name> Je prends aussi du méthotrexate, mais je suis toujours fatiguée, et je pense que c'est ce qui est le plus inquiétant, car il y a tellement d'effets secondaires différents, et on ne m'a pas parlé de tous.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555.0,"<user_name> Excusez-moi d'être dehors. On m'a prescrit des stéroïdes pour les éraflures de la grossesse et les rougeurs se sont calmées, mais j'ai toujours de l'eczéma sur le ventre et le dos... Je peux aller chez un dermatologue dès que possible ! Prenez soin de vous !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9556.0,<user_name> Je prends du méthotrexate depuis environ trois mois maintenant et la douleur vient enfin de s'atténuer. Faites attention à ne pas oublier de prendre vos médicaments.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9557.0,"Je suis sous perfusion de mésalazine mais je saigne après les repas et je ne peux pas arrêter la diarrhée, alors je suis venu pour une perfusion aujourd'hui #ColiteUlcérative",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9558.0,"<user_name> Le cisplatine peut provoquer des nausées et des vomissements, essayez donc de ne pas déranger votre estomac. J'ai parfois eu des diarrhées qui n'ont pas cessé et qui n'ont pas changé même une semaine après le début du traitement anticancéreux. Il semble qu'il y ait des moments où les effets secondaires sont plus susceptibles de se produire.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9559.0,"<user_name> Merci. On m'a prescrit de la prednisolone (un stéroïde) car l'effet secondaire de l'azathioprine est d'augmenter le taux de sucre dans le sang et d'accroître le risque de diabète, mais je pense que c'est pour cela que je n'avais pas d'appétit et que je mangeais trop....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9560.0,"L'azathioprine provoque moins d'insuffisance rénale que la mercaptopurine. Cependant, elle est contre-indiquée en raison du risque de développer une pneumonie interstitielle comme effet secondaire. #jsphcs2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9561.0,"C sur les effets du bisoprolol et du cyclophosphamide sur C. L'aspirine ayant un faible effet anticholinergique et étant sujette à l'hypertension et à l'insuffisance cardiaque, il faut noter les effets secondaires. #Le registre de potentialisation propre à Matto.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9562.0,<user_name> Bonsoir et merci pour votre aide J'ai un gros mal de tête depuis qu'on m'a mis sous cisplatine après la radiothérapie. Mais je m'en sors avec des anti-nauséeux et des régulateurs intestinaux !,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9564.0,<user_name> La metformine et le -2 sont des médicaments dont il faut se méfier de l'hypoglycémie postprandiale ! Je n'ai pas peur de cet effet secondaire car il varie d'une personne à l'autre...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9565.0,"<user_name> Avez-vous eu des effets secondaires du cisplatine, comme une perte d'appétit ou des nausées ? Le traitement est peut-être différent à cet égard, mais la durée d'action est bien différente de celle du Cerecox que je prends !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9566.0,Comprimés d'isoniazide Contre-indiqués car ils peuvent provoquer des lésions hépatiques comme effet secondaire. -Les alpha-bloquants en association avec la rifampicine agissent comme un agent antituberculeux. La prise orale est recommandée pendant les deux premiers mois après le début du traitement. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9568.0,"<user_name> J'ai aussi vomi sous cisplatine, donc j'avais peur des nausées de l'effet secondaire - maintenant, j'ai juste besoin que le médicament fonctionne et ensuite ça ira. Prenez soin de vous !",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9569.0,"Colite ulcéreuse/médicaments immunosuppresseurs : prednisone (stéroïde), ciclosporine (médicament immunosuppresseur). Protéines urinaires → si protéinurie, mesurer l'albumine sérique. Les effets secondaires comprennent une distension abdominale, des lésions interstitielles et des douleurs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9572.0,<user_name> Ravi de vous rencontrer. Je suis heureux d'avoir réussi à surmonter les nausées et la perte d'appétit environ une semaine après mon troisième cisplatine alors que j'étais à l'hôpital ! Prenez soin de vous.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9573.0,"<user_name> J'ai eu une mauvaise anaphylaxie la première fois aussi, et il semble que les allergies aux produits de contraste soient courantes, mais je me demande si je ne devrais pas choisir de ne pas le faire... Je m'inquiète des effets secondaires la deuxième fois....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9574.0,Traitement de la colite ulcéreuse → La pentasaméthalazine et le Lialda sont contre-indiqués → Mya comprimés aux propriétés anti-inflammatoires jusqu'à trois fois par jour. Vérifiez les preuves de son efficacité chez les personnes atteintes de la maladie de Crohn et de la colite ulcéreuse <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9576.0,"Elle est causée par une réduction du flux sanguin rénal et un dysfonctionnement tubulaire dû à une néphrite interstitielle d'origine médicamenteuse. Difficulté à produire une semilunarisation dans le glomérule. Le glomérule ne peut pas filtrer et seule l'eau s'accumule, ce qui nécessite une lampe à espace poreux ou une dialyse. Les corticostéroïdes sont utilisés pour traiter la tuberculose.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9577.0,"Je n'ai plus de Ciclosporin à cause d'une mauvaise fonction rénale, je suis passé au Rituxan et au Methotrexate pour voir comment ça se passe, et j'ai baissé d'1mg de stéroïdes, donc j'espère pouvoir reprendre le désétagement. #rheumatoid arthritis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9578.0,"Comprimés d'isoniazideMédicament antituberculeux. Il agit en éliminant les antigènes de Mycobacterium tuberculosis. Les effets secondaires peuvent inclure des lésions hépatiques. Des troubles du goût et des gastrites peuvent également survenir, il faut donc faire attention. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9579.0,"Les effets secondaires du cisplatine me font mal à la tête. Aujourd'hui, j'avais des vertiges, des nausées et du brouillard, mais ça s'est calmé, donc c'est toujours mieux...'' <url>",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9581.0,"Le traitement de premier choix de la colite ulcéreuse et de la maladie de Crohn est l'asacol (par exemple, la mésalazine) On s'attend à ce que la rémission clinique soit obtenue sans essais cliniques. Cependant, l'azathioprine est le premier choix en raison du risque d'effets secondaires. → <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9582.0,"<user_name>Les effets secondaires du cyclophosphamide sont similaires à ceux des douleurs neuropathiques. La leucémie aiguë promyéloïde peut être traitée par la chlorpromazine (un agent antitumoral de type quinolone), qui n'est pas recommandée à l'heure actuelle en raison de préoccupations quant à son efficacité.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9583.0,[Médicaments] - Traitement d'un patient s atteint d'une pneumonie à pneumocystis avec des médicaments anti-inflammatoires et analgésiques avec de la colchicine 5 mg par jour. La fièvre a disparu dans les 30 minutes suivant l'administration.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9584.0,"<user_name> Je suis également sous traitement anticancéreux à base de cisplatine, comment vous sentez-vous ? Je souffre de nausées et de vomissements et j'espère que ça ira mieux.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9587.0,"<user_name> Enchanté de vous rencontrer. Merci de nous suivre. Nous avons également pris des médicaments anticancéreux (2 cures de cisplatine et 1 cure d'azalfidine), mais les nausées et la fatigue étaient très fortes... Vomissements et appétit toutes les 3-4 heures à l'hôpital",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9588.0,"<user_name> Depuis que j'ai commencé à prendre du méthotrexate, j'ai plus souvent des aphtes. Je me dis que dans un mois ça aura disparu, mais si ça s'aggrave et que j'ai des douleurs articulaires et des courbatures.... J'ai l'impression que",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9589.0,Physiopathologie 1 Splénomégalie : 1 La splénomégalie est petite et molle.2 Facteur de risque d'hémorragie gastro-intestinale haute.3 Le taux d'albumine sérique à jeun est faible.4 Cardiomyopathie hypertrophique.5 Cardiomyopathie hypertrophique.6 Cardiomyopathie hypertrophique.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9591.0,"<user_name> prend de l'amiodarone, alors j'ai parfois peur de complications comme la pneumonie interstitielle. Surtout pour les lésions organiques graves !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9592.0,"Je prends du méthotrexate depuis deux mois maintenant. Cette semaine a été difficile parce que j'ai eu beaucoup de douleurs articulaires, et je ne peux toujours pas le prendre seulement trois fois par jour, mais les antidouleurs m'ont rendu la vie plus facile, n'est-ce pas ? #Le syndrome de Sjögren.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9593.0,"<user_name> Bonjour. Moi aussi j'ai commencé à prendre de la ciclosporine depuis deux jours et la douleur s'est atténuée. Je pense que vous devriez voir votre médecin au plus vite car l'effet secondaire est l'insomnie, j'ai commencé en pré 2,5mg et maintenant je suis passé à 6mg et je me suis installé à 6mg.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9594.0,"Aujourd'hui, c'est le jour du méthotrexate. Après une semaine de prise matin, midi et soir, la douleur a enfin disparu hier... ! Je suis contente de pouvoir tenir encore 5 jours.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9595.0,"Aujourd'hui, c'est le jour de l'administration de l'infliximab. Quand je suis sous perfusion, mon corps est si fatigué... #UlcerativeColitis.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9598.0,"Un pénis qui me fait saigner du nez, probablement parce que je suis allergique à l'aspirine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9599.0,"<user_name> Je suis allée à l'hôpital parce que j'avais des nausées et des maux de tête comme effet secondaire de l'Azathioprine, mais ils ont dit que c'était peut-être parce que j'avais l'estomac dérangé et que je prenais de la mésalazine. Ils ne m'ont donné qu'une ordonnance pour une semaine, alors je vais y retourner ! Merci beaucoup.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600.0,"G&gt ; Médicaments antituberculeux (par exemple, isoniazide, trétinoïne) → L'aspirine, le loxoprofène, l'imipénem et d'autres bêta-lactamines provoquent une réduction du flux sanguin vers les tubules et sont plus susceptibles de se produire pendant la grossesse et l'accouchement.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9601.0,"<user_name> J'en ai fini avec la combinaison de -1 et de cisplatine ! Je m'inquiétais des effets secondaires, mais j'ai été soulagée d'apprendre qu'ils n'étaient pas particuliers et que j'allais bien.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9602.0,"<user_name> Je me demande si elle va bien ? On m'a dit que les antibiotiques tuent aussi les bonnes bactéries de mon estomac, mais que je ne devrais pas les prendre si j'ai une diarrhée sévère. Ils ne semblent pas être les mêmes que les médicaments qu'ils prescrivent à l'hôpital, donc je vais bien.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9603.0,"<user_name> L'avez-vous fait ? Je prends aussi de la mésalazine maintenant, mais j'ai eu des effets secondaires, j'ai de l'eczéma sur le ventre et le dos, je vais à l'hôpital toutes les deux semaines pour avoir des médicaments et j'ai commencé à en prendre et les symptômes se sont calmés !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9604.0,<user_name> C'était un médicament pour le diabète. Il semble favoriser la sécrétion d'insuline. J'ai entendu dire que la metformine peut aggraver la diarrhée si on la prend après un repas.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9605.0,"<user_name> J'ai perdu le contrôle de ma tachycardie après avoir commencé à prendre de l'amiodarone. On m'a dit de faire attention à la pneumonie interstitielle comme effet secondaire, mais ça n'a pas marché, alors on a dû réduire un peu ma dose. Maintenant, mon dosage est réduit !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.0,"<user_name> Moi aussi, je souffre de douleurs à l'estomac depuis que j'ai commencé à prendre de la mésalazine, ce que je fais cinq fois par jour, donc j'espère que c'est ok ? Je pense que oui, mais s'il te plaît, prends soin de toi !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9608.0,"Lésions des cellules épithéliales alvéolaires → étoposide, cyclophosphamide, vincristine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9609.0,"<user_name> Merci, depuis que j'ai commencé à prendre des stéroïdes, mes acouphènes et ma perte d'audition ont pratiquement disparu. Que je sois guéri cette fois-ci.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9610.0,"<user_name> J'avais aussi des nausées et des vomissements avec le cisplatine, mais maintenant je n'ai plus du tout d'effets secondaires. Je sais que vous avez une certaine anxiété parce que certaines personnes ont dit que vous aviez l'estomac en vrac, mais accrochons-nous.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9613.0,"Aujourd'hui, c'était le jour du méthotrexate ! J'ai des effets secondaires de douleurs abdominales et de nausées, mais je fais de mon mieux.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9614.0,"<user_name> C'est le cas ? Je suis allergique aux médicaments dermatologiques comme l'aspirine, l'asthme et la dermatite atopique, donc je n'ai pas d'anticorps même si je suis vacciné.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9615.0,"Aujourd'hui, c'était mon jour d'hospitalisation - cela fait presque un mois que j'ai été admis à l'hôpital le mois dernier et je prends de la mésalazine depuis environ un mois.... Je suis allé chercher les résultats de ma prise de sang l'autre jour #ColiteUlcérative <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
